timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2022-01-01T00:00:00Z,2022-01-01T01:00:00+0100,1339.8,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T01:00:00Z,2022-01-01T02:00:00+0100,1283.86,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T02:00:00Z,2022-01-01T03:00:00+0100,1243.84,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T03:00:00Z,2022-01-01T04:00:00+0100,1229.96,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T04:00:00Z,2022-01-01T05:00:00+0100,1200.01,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T05:00:00Z,2022-01-01T06:00:00+0100,1239.15,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T06:00:00Z,2022-01-01T07:00:00+0100,1273.19,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T07:00:00Z,2022-01-01T08:00:00+0100,1303.34,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T08:00:00Z,2022-01-01T09:00:00+0100,1367.56,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T09:00:00Z,2022-01-01T10:00:00+0100,1454.03,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T10:00:00Z,2022-01-01T11:00:00+0100,1498.86,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T11:00:00Z,2022-01-01T12:00:00+0100,1540.59,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T12:00:00Z,2022-01-01T13:00:00+0100,1567.76,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T13:00:00Z,2022-01-01T14:00:00+0100,1565.29,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T14:00:00Z,2022-01-01T15:00:00+0100,1610.46,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T15:00:00Z,2022-01-01T16:00:00+0100,1708.24,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T16:00:00Z,2022-01-01T17:00:00+0100,1804.88,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T17:00:00Z,2022-01-01T18:00:00+0100,1787.78,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T18:00:00Z,2022-01-01T19:00:00+0100,1696.42,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T19:00:00Z,2022-01-01T20:00:00+0100,1611.07,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T20:00:00Z,2022-01-01T21:00:00+0100,1535.71,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T21:00:00Z,2022-01-01T22:00:00+0100,1448.43,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T22:00:00Z,2022-01-01T23:00:00+0100,1369.34,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
2022-01-01T23:00:00Z,2022-01-02T00:00:00+0100,1302.23,MW,DK2,DK_2,actual_load,Actual Load,2026-08-05T18:32:38Z
