collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T08:15:00Z,2026-08-31T10:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T08:30:00Z,2026-08-31T10:30:00+0200,126.512,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T08:30:00Z,2026-08-31T10:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T08:45:00Z,2026-08-31T10:45:00+0200,73.483,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T08:45:00Z,2026-08-31T10:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:00:00Z,2026-08-31T11:00:00+0200,122.997,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:00:00Z,2026-08-31T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:15:00Z,2026-08-31T11:15:00+0200,112.479,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:15:00Z,2026-08-31T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:30:00Z,2026-08-31T11:30:00+0200,91.976,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:30:00Z,2026-08-31T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:45:00Z,2026-08-31T11:45:00+0200,129.352,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T09:45:00Z,2026-08-31T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:00:00Z,2026-08-31T12:00:00+0200,87.098,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:00:00Z,2026-08-31T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:15:00Z,2026-08-31T12:15:00+0200,86.616,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:15:00Z,2026-08-31T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:30:00Z,2026-08-31T12:30:00+0200,111.812,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:30:00Z,2026-08-31T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:45:00Z,2026-08-31T12:45:00+0200,77.747,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T10:45:00Z,2026-08-31T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:00:00Z,2026-08-31T13:00:00+0200,166.637,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:00:00Z,2026-08-31T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:15:00Z,2026-08-31T13:15:00+0200,173.011,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:15:00Z,2026-08-31T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:30:00Z,2026-08-31T13:30:00+0200,67.938,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:30:00Z,2026-08-31T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:45:00Z,2026-08-31T13:45:00+0200,55.142,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T11:45:00Z,2026-08-31T13:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:00:00Z,2026-08-31T14:00:00+0200,54.447,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:00:00Z,2026-08-31T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:15:00Z,2026-08-31T14:15:00+0200,93.131,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:15:00Z,2026-08-31T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:30:00Z,2026-08-31T14:30:00+0200,127.121,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:30:00Z,2026-08-31T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:45:00Z,2026-08-31T14:45:00+0200,198.07,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T12:45:00Z,2026-08-31T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:00:00Z,2026-08-31T15:00:00+0200,214.07,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:00:00Z,2026-08-31T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:15:00Z,2026-08-31T15:15:00+0200,206.963,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:15:00Z,2026-08-31T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:30:00Z,2026-08-31T15:30:00+0200,118.729,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:30:00Z,2026-08-31T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:45:00Z,2026-08-31T15:45:00+0200,71.69,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T13:45:00Z,2026-08-31T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:00:00Z,2026-08-31T16:00:00+0200,80.122,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:00:00Z,2026-08-31T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:15:00Z,2026-08-31T16:15:00+0200,122.163,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:15:00Z,2026-08-31T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:30:00Z,2026-08-31T16:30:00+0200,112.123,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:30:00Z,2026-08-31T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:45:00Z,2026-08-31T16:45:00+0200,69.495,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T14:45:00Z,2026-08-31T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:00:00Z,2026-08-31T17:00:00+0200,81.18,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:00:00Z,2026-08-31T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:15:00Z,2026-08-31T17:15:00+0200,82.647,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:15:00Z,2026-08-31T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:30:00Z,2026-08-31T17:30:00+0200,61.003,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:30:00Z,2026-08-31T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:45:00Z,2026-08-31T17:45:00+0200,49.389,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T15:45:00Z,2026-08-31T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:00:00Z,2026-08-31T18:00:00+0200,43.89,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:00:00Z,2026-08-31T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:15:00Z,2026-08-31T18:15:00+0200,32.5,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:15:00Z,2026-08-31T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:30:00Z,2026-08-31T18:30:00+0200,33.965,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:30:00Z,2026-08-31T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:45:00Z,2026-08-31T18:45:00+0200,28.152,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T16:45:00Z,2026-08-31T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:00:00Z,2026-08-31T19:00:00+0200,14.685,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:00:00Z,2026-08-31T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:15:00Z,2026-08-31T19:15:00+0200,16.204,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:15:00Z,2026-08-31T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:30:00Z,2026-08-31T19:30:00+0200,11.228,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:30:00Z,2026-08-31T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:45:00Z,2026-08-31T19:45:00+0200,7.744,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T17:45:00Z,2026-08-31T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:00:00Z,2026-08-31T20:00:00+0200,3.574,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:00:00Z,2026-08-31T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:15:00Z,2026-08-31T20:15:00+0200,1.028,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:15:00Z,2026-08-31T20:15:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:30:00Z,2026-08-31T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:30:00Z,2026-08-31T20:30:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:45:00Z,2026-08-31T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T18:45:00Z,2026-08-31T20:45:00+0200,0.113,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:00:00Z,2026-08-31T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:00:00Z,2026-08-31T21:00:00+0200,0.139,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:15:00Z,2026-08-31T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:15:00Z,2026-08-31T21:15:00+0200,0.129,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:30:00Z,2026-08-31T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:30:00Z,2026-08-31T21:30:00+0200,0.129,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:45:00Z,2026-08-31T21:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T19:45:00Z,2026-08-31T21:45:00+0200,0.122,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T20:00:00Z,2026-08-31T22:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T20:00:00Z,2026-08-31T22:00:00+0200,0.119,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T20:15:00Z,2026-08-31T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T20:15:00Z,2026-08-31T22:15:00+0200,0.132,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-09-05T17:43:23Z
2026-09-05T17:42:32Z,2026-09-05T19:42:32+0200,dcc11de1-b304-44b9-bec4-e6cbc2b9c59a,2026-08-31T20:30:00Z,2026-08-31T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-09-05T17:43:23Z
