timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2025-01-01T00:00:00Z,2025-01-01T01:00:00+0100,3101.751,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T03:45:00Z,2025-01-01T04:45:00+0100,3099.877,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T03:45:00Z,2025-01-01T04:45:00+0100,0.348,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T04:00:00Z,2025-01-01T05:00:00+0100,2818.786,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T04:00:00Z,2025-01-01T05:00:00+0100,0.584,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T04:15:00Z,2025-01-01T05:15:00+0100,2633.494,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T04:15:00Z,2025-01-01T05:15:00+0100,1.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T04:30:00Z,2025-01-01T05:30:00+0100,2701.765,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T04:30:00Z,2025-01-01T05:30:00+0100,1.212,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T04:45:00Z,2025-01-01T05:45:00+0100,2703.661,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T04:45:00Z,2025-01-01T05:45:00+0100,1.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T05:00:00Z,2025-01-01T06:00:00+0100,2764.319,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T05:00:00Z,2025-01-01T06:00:00+0100,1.56,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T05:15:00Z,2025-01-01T06:15:00+0100,2848.681,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T05:15:00Z,2025-01-01T06:15:00+0100,1.42,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T05:30:00Z,2025-01-01T06:30:00+0100,2932.942,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T05:30:00Z,2025-01-01T06:30:00+0100,1.472,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T05:45:00Z,2025-01-01T06:45:00+0100,2757.924,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T05:45:00Z,2025-01-01T06:45:00+0100,1.516,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T06:00:00Z,2025-01-01T07:00:00+0100,2678.032,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T06:00:00Z,2025-01-01T07:00:00+0100,1.54,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T06:15:00Z,2025-01-01T07:15:00+0100,2699.601,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T06:15:00Z,2025-01-01T07:15:00+0100,1.636,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T06:30:00Z,2025-01-01T07:30:00+0100,2681.701,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T06:30:00Z,2025-01-01T07:30:00+0100,1.812,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T06:45:00Z,2025-01-01T07:45:00+0100,2705.833,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T06:45:00Z,2025-01-01T07:45:00+0100,1.788,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T07:00:00Z,2025-01-01T08:00:00+0100,2550.52,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T07:00:00Z,2025-01-01T08:00:00+0100,1.768,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T07:15:00Z,2025-01-01T08:15:00+0100,2544.796,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T07:15:00Z,2025-01-01T08:15:00+0100,1.812,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T07:30:00Z,2025-01-01T08:30:00+0100,2634.197,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T07:30:00Z,2025-01-01T08:30:00+0100,1.572,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T07:45:00Z,2025-01-01T08:45:00+0100,2535.791,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T07:45:00Z,2025-01-01T08:45:00+0100,1.664,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T08:00:00Z,2025-01-01T09:00:00+0100,2322.832,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T08:00:00Z,2025-01-01T09:00:00+0100,1.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T08:15:00Z,2025-01-01T09:15:00+0100,2250.251,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T08:15:00Z,2025-01-01T09:15:00+0100,1.448,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T08:30:00Z,2025-01-01T09:30:00+0100,2217.033,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T08:30:00Z,2025-01-01T09:30:00+0100,1.716,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T08:45:00Z,2025-01-01T09:45:00+0100,2209.459,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T08:45:00Z,2025-01-01T09:45:00+0100,1.528,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T09:00:00Z,2025-01-01T10:00:00+0100,2015.635,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T09:00:00Z,2025-01-01T10:00:00+0100,1.512,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T09:15:00Z,2025-01-01T10:15:00+0100,2063.502,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T09:15:00Z,2025-01-01T10:15:00+0100,1.528,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T09:30:00Z,2025-01-01T10:30:00+0100,2006.006,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T09:30:00Z,2025-01-01T10:30:00+0100,2.168,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T09:45:00Z,2025-01-01T10:45:00+0100,2055.127,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T09:45:00Z,2025-01-01T10:45:00+0100,2.865,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T10:00:00Z,2025-01-01T11:00:00+0100,1678.483,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T10:00:00Z,2025-01-01T11:00:00+0100,3.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T10:15:00Z,2025-01-01T11:15:00+0100,1593.561,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T10:15:00Z,2025-01-01T11:15:00+0100,3.707,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T10:30:00Z,2025-01-01T11:30:00+0100,1545.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T10:30:00Z,2025-01-01T11:30:00+0100,4.55,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T10:45:00Z,2025-01-01T11:45:00+0100,1475.925,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T10:45:00Z,2025-01-01T11:45:00+0100,6.862,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T11:00:00Z,2025-01-01T12:00:00+0100,1536.605,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T11:00:00Z,2025-01-01T12:00:00+0100,8.242,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T11:15:00Z,2025-01-01T12:15:00+0100,1510.919,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T11:15:00Z,2025-01-01T12:15:00+0100,11.049,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T11:30:00Z,2025-01-01T12:30:00+0100,1493.828,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T11:30:00Z,2025-01-01T12:30:00+0100,10.848,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T11:45:00Z,2025-01-01T12:45:00+0100,1530.157,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T11:45:00Z,2025-01-01T12:45:00+0100,11.403,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T12:00:00Z,2025-01-01T13:00:00+0100,1624.284,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T12:00:00Z,2025-01-01T13:00:00+0100,12.201,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T12:15:00Z,2025-01-01T13:15:00+0100,1763.504,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T12:15:00Z,2025-01-01T13:15:00+0100,13.105,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T12:30:00Z,2025-01-01T13:30:00+0100,1925.501,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T12:30:00Z,2025-01-01T13:30:00+0100,13.471,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T12:45:00Z,2025-01-01T13:45:00+0100,1954.739,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T12:45:00Z,2025-01-01T13:45:00+0100,14.633,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T13:00:00Z,2025-01-01T14:00:00+0100,1923.138,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T13:00:00Z,2025-01-01T14:00:00+0100,14.549,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T13:15:00Z,2025-01-01T14:15:00+0100,1900.484,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T13:15:00Z,2025-01-01T14:15:00+0100,14.452,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T13:30:00Z,2025-01-01T14:30:00+0100,2057.081,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T13:30:00Z,2025-01-01T14:30:00+0100,9.341,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T13:45:00Z,2025-01-01T14:45:00+0100,2114.725,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T13:45:00Z,2025-01-01T14:45:00+0100,6.385,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T14:00:00Z,2025-01-01T15:00:00+0100,2362.69,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T14:00:00Z,2025-01-01T15:00:00+0100,8.064,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T14:15:00Z,2025-01-01T15:15:00+0100,2619.589,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T14:15:00Z,2025-01-01T15:15:00+0100,5.328,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T14:30:00Z,2025-01-01T15:30:00+0100,2642.781,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T14:30:00Z,2025-01-01T15:30:00+0100,1.728,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T14:45:00Z,2025-01-01T15:45:00+0100,2642.846,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T14:45:00Z,2025-01-01T15:45:00+0100,0.864,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T15:00:00Z,2025-01-01T16:00:00+0100,2940.718,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T15:00:00Z,2025-01-01T16:00:00+0100,0.015,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T15:15:00Z,2025-01-01T16:15:00+0100,3288.035,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T15:15:00Z,2025-01-01T16:15:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T15:30:00Z,2025-01-01T16:30:00+0100,3489.498,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T15:30:00Z,2025-01-01T16:30:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T15:45:00Z,2025-01-01T16:45:00+0100,3537.357,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T15:45:00Z,2025-01-01T16:45:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T16:00:00Z,2025-01-01T17:00:00+0100,3473.135,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T16:00:00Z,2025-01-01T17:00:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T16:15:00Z,2025-01-01T17:15:00+0100,3665.132,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T16:15:00Z,2025-01-01T17:15:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T16:30:00Z,2025-01-01T17:30:00+0100,3697.748,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T16:30:00Z,2025-01-01T17:30:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T16:45:00Z,2025-01-01T17:45:00+0100,3769.427,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T16:45:00Z,2025-01-01T17:45:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T17:00:00Z,2025-01-01T18:00:00+0100,3736.454,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T17:00:00Z,2025-01-01T18:00:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T17:15:00Z,2025-01-01T18:15:00+0100,3609.699,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T17:15:00Z,2025-01-01T18:15:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T17:30:00Z,2025-01-01T18:30:00+0100,3581.363,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T17:30:00Z,2025-01-01T18:30:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T17:45:00Z,2025-01-01T18:45:00+0100,3557.742,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T17:45:00Z,2025-01-01T18:45:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T18:00:00Z,2025-01-01T19:00:00+0100,3496.159,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T18:00:00Z,2025-01-01T19:00:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T18:15:00Z,2025-01-01T19:15:00+0100,3367.484,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T18:15:00Z,2025-01-01T19:15:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T18:30:00Z,2025-01-01T19:30:00+0100,3363.204,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T18:30:00Z,2025-01-01T19:30:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T18:45:00Z,2025-01-01T19:45:00+0100,3466.339,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T18:45:00Z,2025-01-01T19:45:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T19:00:00Z,2025-01-01T20:00:00+0100,3614.084,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
2025-01-01T19:00:00Z,2025-01-01T20:00:00+0100,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:52:21Z
2025-01-01T19:15:00Z,2025-01-01T20:15:00+0100,3702.051,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:52:21Z
