timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2025-01-01T00:00:00Z,2025-01-01T01:00:00+0100,5501.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T01:00:00Z,2025-01-01T02:00:00+0100,5176.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T02:00:00Z,2025-01-01T03:00:00+0100,4829.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T03:00:00Z,2025-01-01T04:00:00+0100,4630.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T04:00:00Z,2025-01-01T05:00:00+0100,4462.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T05:00:00Z,2025-01-01T06:00:00+0100,4389.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T06:00:00Z,2025-01-01T07:00:00+0100,4487.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T07:00:00Z,2025-01-01T08:00:00+0100,4628.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T08:00:00Z,2025-01-01T09:00:00+0100,4709.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T09:00:00Z,2025-01-01T10:00:00+0100,5079.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T10:00:00Z,2025-01-01T11:00:00+0100,5218.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T11:00:00Z,2025-01-01T12:00:00+0100,5432.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T12:00:00Z,2025-01-01T13:00:00+0100,5554.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T13:00:00Z,2025-01-01T14:00:00+0100,5322.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T14:00:00Z,2025-01-01T15:00:00+0100,5258.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T15:00:00Z,2025-01-01T16:00:00+0100,5324.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T16:00:00Z,2025-01-01T17:00:00+0100,5620.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T17:00:00Z,2025-01-01T18:00:00+0100,6407.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T18:00:00Z,2025-01-01T19:00:00+0100,7076.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T19:00:00Z,2025-01-01T20:00:00+0100,7331.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T20:00:00Z,2025-01-01T21:00:00+0100,7256.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T21:00:00Z,2025-01-01T22:00:00+0100,6917.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T22:00:00Z,2025-01-01T23:00:00+0100,6512.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-01T23:00:00Z,2025-01-02T00:00:00+0100,5870.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T00:00:00Z,2025-01-02T01:00:00+0100,5469.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T01:00:00Z,2025-01-02T02:00:00+0100,5002.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T02:00:00Z,2025-01-02T03:00:00+0100,4658.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T03:00:00Z,2025-01-02T04:00:00+0100,4508.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T04:00:00Z,2025-01-02T05:00:00+0100,4470.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T05:00:00Z,2025-01-02T06:00:00+0100,4558.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T06:00:00Z,2025-01-02T07:00:00+0100,4968.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T07:00:00Z,2025-01-02T08:00:00+0100,5503.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T08:00:00Z,2025-01-02T09:00:00+0100,6309.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T09:00:00Z,2025-01-02T10:00:00+0100,6841.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T10:00:00Z,2025-01-02T11:00:00+0100,7019.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T11:00:00Z,2025-01-02T12:00:00+0100,7185.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T12:00:00Z,2025-01-02T13:00:00+0100,7154.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T13:00:00Z,2025-01-02T14:00:00+0100,7040.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T14:00:00Z,2025-01-02T15:00:00+0100,7153.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T15:00:00Z,2025-01-02T16:00:00+0100,7224.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T16:00:00Z,2025-01-02T17:00:00+0100,7412.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
2025-01-02T17:00:00Z,2025-01-02T18:00:00+0100,7960.0,MW,PT,PT,forecast_load,Forecasted Load,2026-08-05T20:54:51Z
