timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2025-01-01T00:00:00Z,2025-01-01T01:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T00:15:00Z,2025-01-01T01:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T00:30:00Z,2025-01-01T01:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T00:45:00Z,2025-01-01T01:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T01:00:00Z,2025-01-01T02:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T01:15:00Z,2025-01-01T02:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T01:30:00Z,2025-01-01T02:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T01:45:00Z,2025-01-01T02:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T02:00:00Z,2025-01-01T03:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T02:15:00Z,2025-01-01T03:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T02:30:00Z,2025-01-01T03:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T02:45:00Z,2025-01-01T03:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T03:00:00Z,2025-01-01T04:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T03:15:00Z,2025-01-01T04:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T03:30:00Z,2025-01-01T04:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T03:45:00Z,2025-01-01T04:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T04:00:00Z,2025-01-01T05:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T04:15:00Z,2025-01-01T05:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T04:30:00Z,2025-01-01T05:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T04:45:00Z,2025-01-01T05:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T05:00:00Z,2025-01-01T06:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T05:15:00Z,2025-01-01T06:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T05:30:00Z,2025-01-01T06:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T05:45:00Z,2025-01-01T06:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T06:00:00Z,2025-01-01T07:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T06:15:00Z,2025-01-01T07:15:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T06:30:00Z,2025-01-01T07:30:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T06:45:00Z,2025-01-01T07:45:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T07:00:00Z,2025-01-01T08:00:00+0100,4.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T07:15:00Z,2025-01-01T08:15:00+0100,8.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T07:30:00Z,2025-01-01T08:30:00+0100,20.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T07:45:00Z,2025-01-01T08:45:00+0100,136.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T08:00:00Z,2025-01-01T09:00:00+0100,392.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
2025-01-01T08:15:00Z,2025-01-01T09:15:00+0100,1064.0,MW,ES,ES,actual_solar_generation,Solar,2026-08-05T20:41:18Z
