timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2024-01-01T00:00:00Z,2024-01-01T01:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T01:00:00Z,2024-01-01T02:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T02:00:00Z,2024-01-01T03:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T03:00:00Z,2024-01-01T04:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T04:00:00Z,2024-01-01T05:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T05:00:00Z,2024-01-01T06:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T06:00:00Z,2024-01-01T07:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T07:00:00Z,2024-01-01T08:00:00+0100,0.8,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T08:00:00Z,2024-01-01T09:00:00+0100,119.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T09:00:00Z,2024-01-01T10:00:00+0100,539.4,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T10:00:00Z,2024-01-01T11:00:00+0100,1016.3,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T11:00:00Z,2024-01-01T12:00:00+0100,1246.7,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T12:00:00Z,2024-01-01T13:00:00+0100,1272.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T13:00:00Z,2024-01-01T14:00:00+0100,1171.6,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T14:00:00Z,2024-01-01T15:00:00+0100,897.3,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T15:00:00Z,2024-01-01T16:00:00+0100,581.9,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T16:00:00Z,2024-01-01T17:00:00+0100,155.2,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T17:00:00Z,2024-01-01T18:00:00+0100,3.9,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T18:00:00Z,2024-01-01T19:00:00+0100,0.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T19:00:00Z,2024-01-01T20:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T20:00:00Z,2024-01-01T21:00:00+0100,0.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T21:00:00Z,2024-01-01T22:00:00+0100,0.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T22:00:00Z,2024-01-01T23:00:00+0100,0.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-01T23:00:00Z,2024-01-02T00:00:00+0100,0.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T00:00:00Z,2024-01-02T01:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T01:00:00Z,2024-01-02T02:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T02:00:00Z,2024-01-02T03:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T03:00:00Z,2024-01-02T04:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T04:00:00Z,2024-01-02T05:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T05:00:00Z,2024-01-02T06:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T06:00:00Z,2024-01-02T07:00:00+0100,0.0,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T07:00:00Z,2024-01-02T08:00:00+0100,0.7,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T08:00:00Z,2024-01-02T09:00:00+0100,96.1,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T09:00:00Z,2024-01-02T10:00:00+0100,368.4,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T10:00:00Z,2024-01-02T11:00:00+0100,686.7,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T11:00:00Z,2024-01-02T12:00:00+0100,827.2,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T12:00:00Z,2024-01-02T13:00:00+0100,767.2,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T13:00:00Z,2024-01-02T14:00:00+0100,664.5,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T14:00:00Z,2024-01-02T15:00:00+0100,486.7,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
2024-01-02T15:00:00Z,2024-01-02T16:00:00+0100,326.3,MW,PT,PT,actual_solar_generation,Solar,2026-08-05T20:55:30Z
