collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T08:30:00Z,2026-07-01T10:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T08:45:00Z,2026-07-01T10:45:00+0200,170.561,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T08:45:00Z,2026-07-01T10:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:00:00Z,2026-07-01T11:00:00+0200,162.937,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:00:00Z,2026-07-01T11:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:15:00Z,2026-07-01T11:15:00+0200,132.906,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:15:00Z,2026-07-01T11:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:30:00Z,2026-07-01T11:30:00+0200,128.682,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:30:00Z,2026-07-01T11:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:45:00Z,2026-07-01T11:45:00+0200,95.417,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T09:45:00Z,2026-07-01T11:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:00:00Z,2026-07-01T12:00:00+0200,77.358,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:00:00Z,2026-07-01T12:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:15:00Z,2026-07-01T12:15:00+0200,65.299,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:15:00Z,2026-07-01T12:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:30:00Z,2026-07-01T12:30:00+0200,79.524,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:30:00Z,2026-07-01T12:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:45:00Z,2026-07-01T12:45:00+0200,73.875,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T10:45:00Z,2026-07-01T12:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:00:00Z,2026-07-01T13:00:00+0200,95.057,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:00:00Z,2026-07-01T13:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:15:00Z,2026-07-01T13:15:00+0200,134.649,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:15:00Z,2026-07-01T13:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:30:00Z,2026-07-01T13:30:00+0200,111.502,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:30:00Z,2026-07-01T13:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:45:00Z,2026-07-01T13:45:00+0200,126.509,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T11:45:00Z,2026-07-01T13:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:00:00Z,2026-07-01T14:00:00+0200,161.136,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:00:00Z,2026-07-01T14:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:15:00Z,2026-07-01T14:15:00+0200,183.719,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:15:00Z,2026-07-01T14:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:30:00Z,2026-07-01T14:30:00+0200,210.375,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:30:00Z,2026-07-01T14:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:45:00Z,2026-07-01T14:45:00+0200,162.621,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T12:45:00Z,2026-07-01T14:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:00:00Z,2026-07-01T15:00:00+0200,171.847,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:00:00Z,2026-07-01T15:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:15:00Z,2026-07-01T15:15:00+0200,155.85,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:15:00Z,2026-07-01T15:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:30:00Z,2026-07-01T15:30:00+0200,165.226,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:30:00Z,2026-07-01T15:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:45:00Z,2026-07-01T15:45:00+0200,160.264,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T13:45:00Z,2026-07-01T15:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:00:00Z,2026-07-01T16:00:00+0200,166.094,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:00:00Z,2026-07-01T16:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:15:00Z,2026-07-01T16:15:00+0200,170.616,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:15:00Z,2026-07-01T16:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:30:00Z,2026-07-01T16:30:00+0200,187.198,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:30:00Z,2026-07-01T16:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:45:00Z,2026-07-01T16:45:00+0200,189.762,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T14:45:00Z,2026-07-01T16:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:00:00Z,2026-07-01T17:00:00+0200,187.047,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:00:00Z,2026-07-01T17:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:15:00Z,2026-07-01T17:15:00+0200,167.186,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:15:00Z,2026-07-01T17:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:30:00Z,2026-07-01T17:30:00+0200,164.677,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:30:00Z,2026-07-01T17:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:45:00Z,2026-07-01T17:45:00+0200,140.299,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T15:45:00Z,2026-07-01T17:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:00:00Z,2026-07-01T18:00:00+0200,132.908,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:00:00Z,2026-07-01T18:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:15:00Z,2026-07-01T18:15:00+0200,131.972,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:15:00Z,2026-07-01T18:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:30:00Z,2026-07-01T18:30:00+0200,119.055,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:30:00Z,2026-07-01T18:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:45:00Z,2026-07-01T18:45:00+0200,104.066,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T16:45:00Z,2026-07-01T18:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:00:00Z,2026-07-01T19:00:00+0200,85.943,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:00:00Z,2026-07-01T19:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:15:00Z,2026-07-01T19:15:00+0200,71.997,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:15:00Z,2026-07-01T19:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:30:00Z,2026-07-01T19:30:00+0200,59.502,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:30:00Z,2026-07-01T19:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:45:00Z,2026-07-01T19:45:00+0200,46.55,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T17:45:00Z,2026-07-01T19:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:00:00Z,2026-07-01T20:00:00+0200,34.384,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:00:00Z,2026-07-01T20:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:15:00Z,2026-07-01T20:15:00+0200,25.272,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:15:00Z,2026-07-01T20:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:30:00Z,2026-07-01T20:30:00+0200,17.19,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:30:00Z,2026-07-01T20:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:45:00Z,2026-07-01T20:45:00+0200,11.877,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T18:45:00Z,2026-07-01T20:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:00:00Z,2026-07-01T21:00:00+0200,8.543,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:00:00Z,2026-07-01T21:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:15:00Z,2026-07-01T21:15:00+0200,5.223,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:15:00Z,2026-07-01T21:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:30:00Z,2026-07-01T21:30:00+0200,1.936,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:30:00Z,2026-07-01T21:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:45:00Z,2026-07-01T21:45:00+0200,0.601,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T19:45:00Z,2026-07-01T21:45:00+0200,0.82,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:00:00Z,2026-07-01T22:00:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:00:00Z,2026-07-01T22:00:00+0200,0.14,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:15:00Z,2026-07-01T22:15:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:15:00Z,2026-07-01T22:15:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:30:00Z,2026-07-01T22:30:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:30:00Z,2026-07-01T22:30:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:45:00Z,2026-07-01T22:45:00+0200,0.0,MW,NL,NL,actual_solar_generation,Solar | Actual Aggregated,2026-07-24T20:21:00Z
2026-07-24T20:18:35Z,2026-07-24T22:18:35+0200,4bfb89b6-2edd-4406-afc4-9d2b875c573d,2026-07-01T20:45:00Z,2026-07-01T22:45:00+0200,0.125,MW,NL,NL,actual_solar_generation,Solar | Actual Consumption,2026-07-24T20:21:00Z
