collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T13:00:00Z,2026-04-26T15:00:00+0200,41.72,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T14:00:00Z,2026-04-26T16:00:00+0200,111.375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T15:00:00Z,2026-04-26T17:00:00+0200,219.9725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T16:00:00Z,2026-04-26T18:00:00+0200,252.8975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T17:00:00Z,2026-04-26T19:00:00+0200,295.2275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T18:00:00Z,2026-04-26T20:00:00+0200,250.905,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T19:00:00Z,2026-04-26T21:00:00+0200,238.72,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T20:00:00Z,2026-04-26T22:00:00+0200,161.0475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T21:00:00Z,2026-04-26T23:00:00+0200,86.07,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T22:00:00Z,2026-04-27T00:00:00+0200,56.3725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-26T23:00:00Z,2026-04-27T01:00:00+0200,42.84,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T00:00:00Z,2026-04-27T02:00:00+0200,35.5175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T01:00:00Z,2026-04-27T03:00:00+0200,41.5625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T02:00:00Z,2026-04-27T04:00:00+0200,45.3925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T03:00:00Z,2026-04-27T05:00:00+0200,45.3275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T04:00:00Z,2026-04-27T06:00:00+0200,31.835,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T05:00:00Z,2026-04-27T07:00:00+0200,43.905,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T06:00:00Z,2026-04-27T08:00:00+0200,0.5,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T06:00:00Z,2026-04-27T08:00:00+0200,2.855,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T07:00:00Z,2026-04-27T09:00:00+0200,0.7925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T07:00:00Z,2026-04-27T09:00:00+0200,11.85,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T08:00:00Z,2026-04-27T10:00:00+0200,16.1525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T09:00:00Z,2026-04-27T11:00:00+0200,13.3275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T10:00:00Z,2026-04-27T12:00:00+0200,12.4075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T11:00:00Z,2026-04-27T13:00:00+0200,13.8575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T12:00:00Z,2026-04-27T14:00:00+0200,7.515,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T12:00:00Z,2026-04-27T14:00:00+0200,0.3075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T13:00:00Z,2026-04-27T15:00:00+0200,35.795,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T14:00:00Z,2026-04-27T16:00:00+0200,84.275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T15:00:00Z,2026-04-27T17:00:00+0200,94.8825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T16:00:00Z,2026-04-27T18:00:00+0200,155.53,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T17:00:00Z,2026-04-27T19:00:00+0200,162.73,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T18:00:00Z,2026-04-27T20:00:00+0200,184.0325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T19:00:00Z,2026-04-27T21:00:00+0200,261.2075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T20:00:00Z,2026-04-27T22:00:00+0200,294.8325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T21:00:00Z,2026-04-27T23:00:00+0200,401.5875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T22:00:00Z,2026-04-28T00:00:00+0200,542.84,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-27T23:00:00Z,2026-04-28T01:00:00+0200,675.275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T00:00:00Z,2026-04-28T02:00:00+0200,815.205,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T01:00:00Z,2026-04-28T03:00:00+0200,551.845,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T02:00:00Z,2026-04-28T04:00:00+0200,694.185,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T03:00:00Z,2026-04-28T05:00:00+0200,1121.335,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T04:00:00Z,2026-04-28T06:00:00+0200,1189.93,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T05:00:00Z,2026-04-28T07:00:00+0200,1544.1875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T06:00:00Z,2026-04-28T08:00:00+0200,1698.8675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T07:00:00Z,2026-04-28T09:00:00+0200,1904.4425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T08:00:00Z,2026-04-28T10:00:00+0200,1964.4575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T09:00:00Z,2026-04-28T11:00:00+0200,2010.8425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T10:00:00Z,2026-04-28T12:00:00+0200,1866.895,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T11:00:00Z,2026-04-28T13:00:00+0200,1705.9,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T12:00:00Z,2026-04-28T14:00:00+0200,2064.4025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T13:00:00Z,2026-04-28T15:00:00+0200,2136.2075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T14:00:00Z,2026-04-28T16:00:00+0200,2139.1975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T15:00:00Z,2026-04-28T17:00:00+0200,2151.7375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T16:00:00Z,2026-04-28T18:00:00+0200,2160.0525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T17:00:00Z,2026-04-28T19:00:00+0200,2170.285,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T18:00:00Z,2026-04-28T20:00:00+0200,2171.57,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T19:00:00Z,2026-04-28T21:00:00+0200,2151.38,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T20:00:00Z,2026-04-28T22:00:00+0200,2104.0075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T21:00:00Z,2026-04-28T23:00:00+0200,1980.775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T22:00:00Z,2026-04-29T00:00:00+0200,1799.1,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-28T23:00:00Z,2026-04-29T01:00:00+0200,1802.675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T00:00:00Z,2026-04-29T02:00:00+0200,1925.0375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T01:00:00Z,2026-04-29T03:00:00+0200,2034.895,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T02:00:00Z,2026-04-29T04:00:00+0200,2110.3025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T03:00:00Z,2026-04-29T05:00:00+0200,2137.5475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T04:00:00Z,2026-04-29T06:00:00+0200,2097.29,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T05:00:00Z,2026-04-29T07:00:00+0200,2007.965,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T06:00:00Z,2026-04-29T08:00:00+0200,2057.6475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T07:00:00Z,2026-04-29T09:00:00+0200,2016.4275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T08:00:00Z,2026-04-29T10:00:00+0200,1972.5025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T09:00:00Z,2026-04-29T11:00:00+0200,1731.525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T10:00:00Z,2026-04-29T12:00:00+0200,1688.145,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T11:00:00Z,2026-04-29T13:00:00+0200,1620.125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T12:00:00Z,2026-04-29T14:00:00+0200,1515.2725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T13:00:00Z,2026-04-29T15:00:00+0200,1441.3675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T14:00:00Z,2026-04-29T16:00:00+0200,1651.665,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T15:00:00Z,2026-04-29T17:00:00+0200,1704.75,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T16:00:00Z,2026-04-29T18:00:00+0200,1484.285,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T17:00:00Z,2026-04-29T19:00:00+0200,1468.3625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T18:00:00Z,2026-04-29T20:00:00+0200,1748.815,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T19:00:00Z,2026-04-29T21:00:00+0200,2047.4375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T20:00:00Z,2026-04-29T22:00:00+0200,2157.6125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T21:00:00Z,2026-04-29T23:00:00+0200,2148.44,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T22:00:00Z,2026-04-30T00:00:00+0200,2085.7275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-29T23:00:00Z,2026-04-30T01:00:00+0200,2029.065,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T00:00:00Z,2026-04-30T02:00:00+0200,1997.1075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T01:00:00Z,2026-04-30T03:00:00+0200,1873.3375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T02:00:00Z,2026-04-30T04:00:00+0200,1856.205,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T03:00:00Z,2026-04-30T05:00:00+0200,2036.6225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T04:00:00Z,2026-04-30T06:00:00+0200,1977.445,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T05:00:00Z,2026-04-30T07:00:00+0200,1871.51,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T06:00:00Z,2026-04-30T08:00:00+0200,1527.3975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T07:00:00Z,2026-04-30T09:00:00+0200,1215.3175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
2026-05-23T18:54:54Z,2026-05-23T20:54:54+0200,5c177944-0173-48a0-bbbd-6ff26db11873,2026-04-30T08:00:00Z,2026-04-30T10:00:00+0200,833.6175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-05-23T18:55:10Z
