collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T11:00:00Z,2026-09-14T13:00:00+0200,28.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T11:15:00Z,2026-09-14T13:15:00+0200,27.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T11:30:00Z,2026-09-14T13:30:00+0200,27.46,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T11:45:00Z,2026-09-14T13:45:00+0200,21.17,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T12:00:00Z,2026-09-14T14:00:00+0200,13.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T12:15:00Z,2026-09-14T14:15:00+0200,7.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T12:30:00Z,2026-09-14T14:30:00+0200,4.05,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T12:45:00Z,2026-09-14T14:45:00+0200,2.02,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T13:00:00Z,2026-09-14T15:00:00+0200,0.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T13:15:00Z,2026-09-14T15:15:00+0200,6.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T13:30:00Z,2026-09-14T15:30:00+0200,8.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T13:45:00Z,2026-09-14T15:45:00+0200,9.47,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T14:00:00Z,2026-09-14T16:00:00+0200,12.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T14:15:00Z,2026-09-14T16:15:00+0200,13.68,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T14:30:00Z,2026-09-14T16:30:00+0200,14.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T14:45:00Z,2026-09-14T16:45:00+0200,15.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T15:00:00Z,2026-09-14T17:00:00+0200,14.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T15:15:00Z,2026-09-14T17:15:00+0200,6.66,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T15:30:00Z,2026-09-14T17:30:00+0200,0.1,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T15:45:00Z,2026-09-14T17:45:00+0200,3.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T16:00:00Z,2026-09-14T18:00:00+0200,2.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T16:15:00Z,2026-09-14T18:15:00+0200,2.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T16:30:00Z,2026-09-14T18:30:00+0200,0.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T16:45:00Z,2026-09-14T18:45:00+0200,1.55,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T17:00:00Z,2026-09-14T19:00:00+0200,2.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T17:15:00Z,2026-09-14T19:15:00+0200,1.56,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T17:30:00Z,2026-09-14T19:30:00+0200,4.66,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T17:45:00Z,2026-09-14T19:45:00+0200,9.44,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T18:00:00Z,2026-09-14T20:00:00+0200,10.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T18:15:00Z,2026-09-14T20:15:00+0200,11.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T18:30:00Z,2026-09-14T20:30:00+0200,9.99,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T18:45:00Z,2026-09-14T20:45:00+0200,8.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T19:00:00Z,2026-09-14T21:00:00+0200,8.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T19:15:00Z,2026-09-14T21:15:00+0200,11.28,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T19:30:00Z,2026-09-14T21:30:00+0200,14.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T19:45:00Z,2026-09-14T21:45:00+0200,17.05,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T20:00:00Z,2026-09-14T22:00:00+0200,16.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T20:15:00Z,2026-09-14T22:15:00+0200,15.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T20:30:00Z,2026-09-14T22:30:00+0200,14.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T20:45:00Z,2026-09-14T22:45:00+0200,14.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T21:00:00Z,2026-09-14T23:00:00+0200,14.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T21:15:00Z,2026-09-14T23:15:00+0200,14.78,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T21:30:00Z,2026-09-14T23:30:00+0200,15.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T21:45:00Z,2026-09-14T23:45:00+0200,16.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T22:00:00Z,2026-09-15T00:00:00+0200,15.11,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T22:15:00Z,2026-09-15T00:15:00+0200,17.95,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T22:30:00Z,2026-09-15T00:30:00+0200,18.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T22:45:00Z,2026-09-15T00:45:00+0200,18.04,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T23:00:00Z,2026-09-15T01:00:00+0200,18.05,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T23:15:00Z,2026-09-15T01:15:00+0200,18.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T23:30:00Z,2026-09-15T01:30:00+0200,17.52,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-14T23:45:00Z,2026-09-15T01:45:00+0200,17.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T00:00:00Z,2026-09-15T02:00:00+0200,18.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T00:15:00Z,2026-09-15T02:15:00+0200,18.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T00:30:00Z,2026-09-15T02:30:00+0200,18.37,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T00:45:00Z,2026-09-15T02:45:00+0200,16.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T01:00:00Z,2026-09-15T03:00:00+0200,11.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T01:15:00Z,2026-09-15T03:15:00+0200,9.77,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T01:30:00Z,2026-09-15T03:30:00+0200,9.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T01:45:00Z,2026-09-15T03:45:00+0200,9.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T02:00:00Z,2026-09-15T04:00:00+0200,9.43,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T02:15:00Z,2026-09-15T04:15:00+0200,8.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T02:30:00Z,2026-09-15T04:30:00+0200,11.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T02:45:00Z,2026-09-15T04:45:00+0200,6.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T03:00:00Z,2026-09-15T05:00:00+0200,0.57,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T03:15:00Z,2026-09-15T05:15:00+0200,4.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T03:30:00Z,2026-09-15T05:30:00+0200,18.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T03:45:00Z,2026-09-15T05:45:00+0200,54.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T04:00:00Z,2026-09-15T06:00:00+0200,67.16,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T04:15:00Z,2026-09-15T06:15:00+0200,102.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T04:30:00Z,2026-09-15T06:30:00+0200,125.37,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T04:45:00Z,2026-09-15T06:45:00+0200,111.08,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T05:00:00Z,2026-09-15T07:00:00+0200,171.77,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T05:15:00Z,2026-09-15T07:15:00+0200,167.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T05:30:00Z,2026-09-15T07:30:00+0200,209.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T05:45:00Z,2026-09-15T07:45:00+0200,235.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T06:00:00Z,2026-09-15T08:00:00+0200,203.56,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T06:15:00Z,2026-09-15T08:15:00+0200,168.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T06:30:00Z,2026-09-15T08:30:00+0200,148.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T06:45:00Z,2026-09-15T08:45:00+0200,115.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T07:00:00Z,2026-09-15T09:00:00+0200,123.83,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T07:15:00Z,2026-09-15T09:15:00+0200,139.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T07:30:00Z,2026-09-15T09:30:00+0200,138.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T07:45:00Z,2026-09-15T09:45:00+0200,160.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T08:00:00Z,2026-09-15T10:00:00+0200,216.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T08:15:00Z,2026-09-15T10:15:00+0200,274.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T08:30:00Z,2026-09-15T10:30:00+0200,290.06,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T08:45:00Z,2026-09-15T10:45:00+0200,279.09,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T09:00:00Z,2026-09-15T11:00:00+0200,295.33,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T09:15:00Z,2026-09-15T11:15:00+0200,308.54,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T09:30:00Z,2026-09-15T11:30:00+0200,321.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T09:45:00Z,2026-09-15T11:45:00+0200,263.58,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
2026-09-19T13:12:23Z,2026-09-19T15:12:23+0200,5bab0df8-b5c6-42a2-b610-72cc5ecabc3d,2026-09-15T10:00:00Z,2026-09-15T12:00:00+0200,284.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-19T13:14:45Z
