collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:00:00Z,2026-09-10T02:00:00+0200,527.211,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:00:00Z,2026-09-10T02:00:00+0200,14.987,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:15:00Z,2026-09-10T02:15:00+0200,524.448,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:15:00Z,2026-09-10T02:15:00+0200,15.025,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:30:00Z,2026-09-10T02:30:00+0200,454.889,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:30:00Z,2026-09-10T02:30:00+0200,15.045,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:45:00Z,2026-09-10T02:45:00+0200,399.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T00:45:00Z,2026-09-10T02:45:00+0200,14.775,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:00:00Z,2026-09-10T03:00:00+0200,376.46,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:00:00Z,2026-09-10T03:00:00+0200,14.257,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:15:00Z,2026-09-10T03:15:00+0200,361.177,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:15:00Z,2026-09-10T03:15:00+0200,14.799,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:30:00Z,2026-09-10T03:30:00+0200,295.607,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:30:00Z,2026-09-10T03:30:00+0200,14.405,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:45:00Z,2026-09-10T03:45:00+0200,270.696,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T01:45:00Z,2026-09-10T03:45:00+0200,10.999,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:00:00Z,2026-09-10T04:00:00+0200,324.157,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:00:00Z,2026-09-10T04:00:00+0200,8.853,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:15:00Z,2026-09-10T04:15:00+0200,328.976,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:15:00Z,2026-09-10T04:15:00+0200,8.317,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:30:00Z,2026-09-10T04:30:00+0200,275.689,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:30:00Z,2026-09-10T04:30:00+0200,10.213,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:45:00Z,2026-09-10T04:45:00+0200,198.987,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T02:45:00Z,2026-09-10T04:45:00+0200,13.491,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:00:00Z,2026-09-10T05:00:00+0200,172.011,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:00:00Z,2026-09-10T05:00:00+0200,15.438,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:15:00Z,2026-09-10T05:15:00+0200,172.389,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:15:00Z,2026-09-10T05:15:00+0200,15.066,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:30:00Z,2026-09-10T05:30:00+0200,218.309,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:30:00Z,2026-09-10T05:30:00+0200,18.945,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:45:00Z,2026-09-10T05:45:00+0200,263.453,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T03:45:00Z,2026-09-10T05:45:00+0200,21.647,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:00:00Z,2026-09-10T06:00:00+0200,285.278,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:00:00Z,2026-09-10T06:00:00+0200,21.674,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:15:00Z,2026-09-10T06:15:00+0200,303.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:15:00Z,2026-09-10T06:15:00+0200,21.824,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:30:00Z,2026-09-10T06:30:00+0200,316.586,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:30:00Z,2026-09-10T06:30:00+0200,22.139,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:45:00Z,2026-09-10T06:45:00+0200,326.638,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T04:45:00Z,2026-09-10T06:45:00+0200,22.462,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:00:00Z,2026-09-10T07:00:00+0200,323.938,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:00:00Z,2026-09-10T07:00:00+0200,22.619,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:15:00Z,2026-09-10T07:15:00+0200,345.389,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:15:00Z,2026-09-10T07:15:00+0200,24.418,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:30:00Z,2026-09-10T07:30:00+0200,343.875,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:30:00Z,2026-09-10T07:30:00+0200,24.554,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:45:00Z,2026-09-10T07:45:00+0200,354.311,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T05:45:00Z,2026-09-10T07:45:00+0200,24.362,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:00:00Z,2026-09-10T08:00:00+0200,412.496,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:00:00Z,2026-09-10T08:00:00+0200,23.48,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:15:00Z,2026-09-10T08:15:00+0200,492.569,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:15:00Z,2026-09-10T08:15:00+0200,21.504,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:30:00Z,2026-09-10T08:30:00+0200,517.713,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:30:00Z,2026-09-10T08:30:00+0200,21.6,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:45:00Z,2026-09-10T08:45:00+0200,541.267,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T06:45:00Z,2026-09-10T08:45:00+0200,21.996,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:00:00Z,2026-09-10T09:00:00+0200,542.667,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:00:00Z,2026-09-10T09:00:00+0200,19.129,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:15:00Z,2026-09-10T09:15:00+0200,595.266,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:15:00Z,2026-09-10T09:15:00+0200,15.834,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:30:00Z,2026-09-10T09:30:00+0200,709.406,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:30:00Z,2026-09-10T09:30:00+0200,12.431,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:45:00Z,2026-09-10T09:45:00+0200,857.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T07:45:00Z,2026-09-10T09:45:00+0200,9.997,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:00:00Z,2026-09-10T10:00:00+0200,998.309,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:00:00Z,2026-09-10T10:00:00+0200,8.923,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:15:00Z,2026-09-10T10:15:00+0200,1100.101,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:15:00Z,2026-09-10T10:15:00+0200,8.866,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:30:00Z,2026-09-10T10:30:00+0200,1231.899,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:30:00Z,2026-09-10T10:30:00+0200,9.284,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:45:00Z,2026-09-10T10:45:00+0200,1333.993,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T08:45:00Z,2026-09-10T10:45:00+0200,4.268,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:00:00Z,2026-09-10T11:00:00+0200,1276.568,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:00:00Z,2026-09-10T11:00:00+0200,11.517,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:15:00Z,2026-09-10T11:15:00+0200,1398.641,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:15:00Z,2026-09-10T11:15:00+0200,10.223,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:30:00Z,2026-09-10T11:30:00+0200,1327.146,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:30:00Z,2026-09-10T11:30:00+0200,4.881,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:45:00Z,2026-09-10T11:45:00+0200,1336.924,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T09:45:00Z,2026-09-10T11:45:00+0200,2.1,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:00:00Z,2026-09-10T12:00:00+0200,1349.799,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:00:00Z,2026-09-10T12:00:00+0200,2.238,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:15:00Z,2026-09-10T12:15:00+0200,1330.051,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:15:00Z,2026-09-10T12:15:00+0200,11.161,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:30:00Z,2026-09-10T12:30:00+0200,1412.425,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:30:00Z,2026-09-10T12:30:00+0200,10.672,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:45:00Z,2026-09-10T12:45:00+0200,1331.176,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T10:45:00Z,2026-09-10T12:45:00+0200,10.162,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T11:00:00Z,2026-09-10T13:00:00+0200,1367.267,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T11:00:00Z,2026-09-10T13:00:00+0200,7.748,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-15T06:08:01Z
2026-09-15T06:06:22Z,2026-09-15T08:06:22+0200,8ccf28c9-b4ed-4d83-9b42-f6739a9d3bd7,2026-09-10T11:15:00Z,2026-09-10T13:15:00+0200,1330.125,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T06:08:01Z
