collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:00:00Z,2026-09-01T22:00:00+0200,1433.924,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:00:00Z,2026-09-01T22:00:00+0200,6.076,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:15:00Z,2026-09-01T22:15:00+0200,1266.556,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:15:00Z,2026-09-01T22:15:00+0200,5.755,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:30:00Z,2026-09-01T22:30:00+0200,1282.629,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:30:00Z,2026-09-01T22:30:00+0200,6.132,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:45:00Z,2026-09-01T22:45:00+0200,1236.357,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T20:45:00Z,2026-09-01T22:45:00+0200,5.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:00:00Z,2026-09-01T23:00:00+0200,1294.75,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:00:00Z,2026-09-01T23:00:00+0200,5.253,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:15:00Z,2026-09-01T23:15:00+0200,1370.911,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:15:00Z,2026-09-01T23:15:00+0200,6.497,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:30:00Z,2026-09-01T23:30:00+0200,1426.361,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:30:00Z,2026-09-01T23:30:00+0200,8.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:45:00Z,2026-09-01T23:45:00+0200,1442.149,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T21:45:00Z,2026-09-01T23:45:00+0200,6.602,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:00:00Z,2026-09-02T00:00:00+0200,1431.819,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:00:00Z,2026-09-02T00:00:00+0200,5.754,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:15:00Z,2026-09-02T00:15:00+0200,1477.392,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:15:00Z,2026-09-02T00:15:00+0200,5.595,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:30:00Z,2026-09-02T00:30:00+0200,1580.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:30:00Z,2026-09-02T00:30:00+0200,6.594,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:45:00Z,2026-09-02T00:45:00+0200,1585.525,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T22:45:00Z,2026-09-02T00:45:00+0200,4.462,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:00:00Z,2026-09-02T01:00:00+0200,1488.552,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:00:00Z,2026-09-02T01:00:00+0200,4.323,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:15:00Z,2026-09-02T01:15:00+0200,1504.211,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:15:00Z,2026-09-02T01:15:00+0200,3.658,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:30:00Z,2026-09-02T01:30:00+0200,1512.619,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:30:00Z,2026-09-02T01:30:00+0200,3.379,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:45:00Z,2026-09-02T01:45:00+0200,1500.088,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-01T23:45:00Z,2026-09-02T01:45:00+0200,3.655,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:00:00Z,2026-09-02T02:00:00+0200,1456.873,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:00:00Z,2026-09-02T02:00:00+0200,3.246,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:15:00Z,2026-09-02T02:15:00+0200,1429.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:15:00Z,2026-09-02T02:15:00+0200,3.224,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:30:00Z,2026-09-02T02:30:00+0200,1427.922,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:30:00Z,2026-09-02T02:30:00+0200,2.548,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:45:00Z,2026-09-02T02:45:00+0200,1402.577,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T00:45:00Z,2026-09-02T02:45:00+0200,2.721,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:00:00Z,2026-09-02T03:00:00+0200,1324.452,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:00:00Z,2026-09-02T03:00:00+0200,1.98,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:15:00Z,2026-09-02T03:15:00+0200,1257.394,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:15:00Z,2026-09-02T03:15:00+0200,2.34,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:30:00Z,2026-09-02T03:30:00+0200,1256.319,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:30:00Z,2026-09-02T03:30:00+0200,2.007,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:45:00Z,2026-09-02T03:45:00+0200,1232.777,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T01:45:00Z,2026-09-02T03:45:00+0200,2.004,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:00:00Z,2026-09-02T04:00:00+0200,1180.903,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:00:00Z,2026-09-02T04:00:00+0200,1.468,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:15:00Z,2026-09-02T04:15:00+0200,1108.876,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:15:00Z,2026-09-02T04:15:00+0200,1.401,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:30:00Z,2026-09-02T04:30:00+0200,1066.196,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:30:00Z,2026-09-02T04:30:00+0200,1.414,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:45:00Z,2026-09-02T04:45:00+0200,1059.032,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T02:45:00Z,2026-09-02T04:45:00+0200,1.427,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:00:00Z,2026-09-02T05:00:00+0200,1030.985,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:00:00Z,2026-09-02T05:00:00+0200,1.302,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:15:00Z,2026-09-02T05:15:00+0200,948.971,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:15:00Z,2026-09-02T05:15:00+0200,1.546,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:30:00Z,2026-09-02T05:30:00+0200,894.936,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:30:00Z,2026-09-02T05:30:00+0200,1.647,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:45:00Z,2026-09-02T05:45:00+0200,817.8,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T03:45:00Z,2026-09-02T05:45:00+0200,1.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:00:00Z,2026-09-02T06:00:00+0200,751.567,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:00:00Z,2026-09-02T06:00:00+0200,1.209,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:15:00Z,2026-09-02T06:15:00+0200,669.938,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:15:00Z,2026-09-02T06:15:00+0200,1.329,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:30:00Z,2026-09-02T06:30:00+0200,592.463,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:30:00Z,2026-09-02T06:30:00+0200,1.212,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:45:00Z,2026-09-02T06:45:00+0200,528.618,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T04:45:00Z,2026-09-02T06:45:00+0200,0.105,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:00:00Z,2026-09-02T07:00:00+0200,533.342,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:00:00Z,2026-09-02T07:00:00+0200,0.613,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:15:00Z,2026-09-02T07:15:00+0200,528.183,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:15:00Z,2026-09-02T07:15:00+0200,0.516,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:30:00Z,2026-09-02T07:30:00+0200,533.838,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:30:00Z,2026-09-02T07:30:00+0200,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:45:00Z,2026-09-02T07:45:00+0200,630.645,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T05:45:00Z,2026-09-02T07:45:00+0200,0.0,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:00:00Z,2026-09-02T08:00:00+0200,709.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:00:00Z,2026-09-02T08:00:00+0200,1.144,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:15:00Z,2026-09-02T08:15:00+0200,769.981,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:15:00Z,2026-09-02T08:15:00+0200,1.445,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:30:00Z,2026-09-02T08:30:00+0200,878.158,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:30:00Z,2026-09-02T08:30:00+0200,2.097,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:45:00Z,2026-09-02T08:45:00+0200,886.182,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T06:45:00Z,2026-09-02T08:45:00+0200,2.647,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T07:00:00Z,2026-09-02T09:00:00+0200,845.309,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T07:00:00Z,2026-09-02T09:00:00+0200,3.822,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T07:15:00Z,2026-09-02T09:15:00+0200,779.925,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T07:15:00Z,2026-09-02T09:15:00+0200,2.952,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T07:30:00Z,2026-09-02T09:30:00+0200,716.912,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-07T01:06:23Z
2026-09-07T01:04:28Z,2026-09-07T03:04:28+0200,95e0ff57-584a-49a7-9d46-f87b98eb486e,2026-09-02T07:30:00Z,2026-09-02T09:30:00+0200,1.662,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-07T01:06:23Z
