archived_at_utc,status,message,size_bytes,github_path,mango_path,collection_time_utc,run_id,country,variable,rows,window_start_utc,window_end_utc
2026-06-19T10:00:14Z,skipped_existing,,568606,data/updates/BE/actual_load/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_load/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,actual_load,2974,2026-05-03T12:00:00Z,2026-06-03T11:15:00Z
2026-06-19T10:32:49Z,skipped_existing,,180150,data/updates/BE/actual_offshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_offshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,actual_offshore_wind_generation,772,2026-05-03T12:00:00Z,2026-06-03T10:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,159017,data/updates/BE/actual_onshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_onshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,actual_onshore_wind_generation,743,2026-05-03T12:00:00Z,2026-06-03T10:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,146483,data/updates/BE/actual_solar_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_solar_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,actual_solar_generation,743,2026-05-03T12:00:00Z,2026-06-03T10:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,572928,data/updates/BE/day_ahead_price/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/day_ahead_price/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,day_ahead_price,2977,2026-05-03T12:00:00Z,2026-06-03T12:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,586656,data/updates/BE/forecast_load/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_load/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,forecast_load,2976,2026-05-03T12:00:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,159591,data/updates/BE/forecast_offshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_offshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,forecast_offshore_wind_generation,744,2026-05-03T12:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,157997,data/updates/BE/forecast_onshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_onshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,forecast_onshore_wind_generation,744,2026-05-03T12:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,148854,data/updates/BE/forecast_solar_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_solar_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,forecast_solar_generation,744,2026-05-03T12:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,1142084,data/updates/BE/imbalance_price/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/imbalance_price/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,BE,imbalance_price,5950,2026-05-03T12:00:00Z,2026-06-03T11:30:00Z
2026-06-19T10:32:49Z,skipped_existing,,588116,data/updates/DE/actual_load/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_load/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,actual_load,2971,2026-05-03T12:15:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,639111,data/updates/DE/actual_offshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_offshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,actual_offshore_wind_generation,2952,2026-05-03T12:15:00Z,2026-06-03T06:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,640402,data/updates/DE/actual_onshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_onshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,actual_onshore_wind_generation,2949,2026-05-03T12:15:00Z,2026-06-03T05:15:00Z
2026-06-19T10:32:49Z,skipped_existing,,591286,data/updates/DE/actual_solar_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_solar_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,actual_solar_generation,2952,2026-05-03T12:15:00Z,2026-06-03T06:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,582080,data/updates/DE/day_ahead_price/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/day_ahead_price/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,day_ahead_price,2977,2026-05-03T12:15:00Z,2026-06-03T12:15:00Z
2026-06-19T10:32:49Z,skipped_existing,,609695,data/updates/DE/forecast_load/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_load/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,forecast_load,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,647109,data/updates/DE/forecast_offshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_offshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,forecast_offshore_wind_generation,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,652010,data/updates/DE/forecast_onshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_onshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,forecast_onshore_wind_generation,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,604319,data/updates/DE/forecast_solar_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_solar_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,DE,forecast_solar_generation,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,570253,data/updates/FR/actual_load/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_load/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,actual_load,2971,2026-05-03T12:15:00Z,2026-06-03T10:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,689352,data/updates/FR/actual_offshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_offshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,actual_offshore_wind_generation,2971,2026-05-03T12:15:00Z,2026-06-03T10:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,626411,data/updates/FR/actual_onshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_onshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,actual_onshore_wind_generation,2971,2026-05-03T12:15:00Z,2026-06-03T10:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,582140,data/updates/FR/actual_solar_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_solar_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,actual_solar_generation,2971,2026-05-03T12:15:00Z,2026-06-03T10:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,571069,data/updates/FR/day_ahead_price/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/day_ahead_price/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,day_ahead_price,2977,2026-05-03T12:15:00Z,2026-06-03T12:15:00Z
2026-06-19T10:32:49Z,skipped_existing,,586216,data/updates/FR/forecast_load/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_load/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,forecast_load,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,643642,data/updates/FR/forecast_offshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_offshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,forecast_offshore_wind_generation,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,641739,data/updates/FR/forecast_onshore_wind_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_onshore_wind_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,forecast_onshore_wind_generation,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,594170,data/updates/FR/forecast_solar_generation/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_solar_generation/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,forecast_solar_generation,2975,2026-05-03T12:15:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,1141119,data/updates/FR/imbalance_price/2026/06/20260603T115926Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/imbalance_price/2026/06/20260603T115926Z.csv,2026-06-03 11:59:26+00:00,db1c1472-d31b-43ee-8b94-4d0fe0a57805,FR,imbalance_price,5948,2026-05-03T12:15:00Z,2026-06-03T11:30:00Z
2026-06-19T10:32:49Z,skipped_existing,,568417,data/updates/BE/actual_load/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_load/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,actual_load,2973,2026-05-03T12:30:00Z,2026-06-03T11:30:00Z
2026-06-19T10:32:49Z,skipped_existing,,179686,data/updates/BE/actual_offshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_offshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,actual_offshore_wind_generation,770,2026-05-03T13:00:00Z,2026-06-03T10:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,158803,data/updates/BE/actual_onshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_onshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,actual_onshore_wind_generation,742,2026-05-03T13:00:00Z,2026-06-03T10:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,146283,data/updates/BE/actual_solar_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_solar_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,actual_solar_generation,742,2026-05-03T13:00:00Z,2026-06-03T10:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,572930,data/updates/BE/day_ahead_price/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/day_ahead_price/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,day_ahead_price,2977,2026-05-03T12:30:00Z,2026-06-03T12:30:00Z
2026-06-19T10:32:49Z,skipped_existing,,586263,data/updates/BE/forecast_load/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_load/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,forecast_load,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,159378,data/updates/BE/forecast_offshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_offshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,forecast_offshore_wind_generation,743,2026-05-03T13:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,157784,data/updates/BE/forecast_onshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_onshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,forecast_onshore_wind_generation,743,2026-05-03T13:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,148651,data/updates/BE/forecast_solar_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/forecast_solar_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,forecast_solar_generation,743,2026-05-03T13:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,1141705,data/updates/BE/imbalance_price/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/imbalance_price/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,BE,imbalance_price,5948,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,588116,data/updates/DE/actual_load/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_load/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,actual_load,2971,2026-05-03T12:30:00Z,2026-06-03T11:15:00Z
2026-06-19T10:32:49Z,skipped_existing,,638895,data/updates/DE/actual_offshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_offshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,actual_offshore_wind_generation,2951,2026-05-03T12:30:00Z,2026-06-03T06:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,640185,data/updates/DE/actual_onshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_onshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,actual_onshore_wind_generation,2948,2026-05-03T12:30:00Z,2026-06-03T05:15:00Z
2026-06-19T10:32:49Z,skipped_existing,,591084,data/updates/DE/actual_solar_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/actual_solar_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,actual_solar_generation,2951,2026-05-03T12:30:00Z,2026-06-03T06:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,582080,data/updates/DE/day_ahead_price/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/day_ahead_price/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,day_ahead_price,2977,2026-05-03T12:30:00Z,2026-06-03T12:30:00Z
2026-06-19T10:32:49Z,skipped_existing,,609490,data/updates/DE/forecast_load/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_load/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,forecast_load,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,646892,data/updates/DE/forecast_offshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_offshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,forecast_offshore_wind_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,651791,data/updates/DE/forecast_onshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_onshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,forecast_onshore_wind_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,604113,data/updates/DE/forecast_solar_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Germany/forecast_solar_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,DE,forecast_solar_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,570829,data/updates/FR/actual_load/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_load/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,actual_load,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,690052,data/updates/FR/actual_offshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_offshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,actual_offshore_wind_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,627044,data/updates/FR/actual_onshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_onshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,actual_onshore_wind_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,582733,data/updates/FR/actual_solar_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/actual_solar_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,actual_solar_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,571069,data/updates/FR/day_ahead_price/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/day_ahead_price/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,day_ahead_price,2977,2026-05-03T12:30:00Z,2026-06-03T12:30:00Z
2026-06-19T10:32:49Z,skipped_existing,,586019,data/updates/FR/forecast_load/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_load/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,forecast_load,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,643425,data/updates/FR/forecast_offshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_offshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,forecast_offshore_wind_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,641523,data/updates/FR/forecast_onshore_wind_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_onshore_wind_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,forecast_onshore_wind_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,593967,data/updates/FR/forecast_solar_generation/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/forecast_solar_generation/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,forecast_solar_generation,2974,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,1141119,data/updates/FR/imbalance_price/2026/06/20260603T121547Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/France/imbalance_price/2026/06/20260603T121547Z.csv,2026-06-03 12:15:47+00:00,36343008-9944-414d-a1d5-7b3c6742f5fd,FR,imbalance_price,5948,2026-05-03T12:30:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,568226,data/updates/BE/actual_load/2026/06/20260603T123030Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_load/2026/06/20260603T123030Z.csv,2026-06-03 12:30:30+00:00,3876494c-cb72-451a-90cb-f5d2cb1fe551,BE,actual_load,2972,2026-05-03T13:00:00Z,2026-06-03T11:45:00Z
2026-06-19T10:32:49Z,skipped_existing,,179920,data/updates/BE/actual_offshore_wind_generation/2026/06/20260603T123030Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_offshore_wind_generation/2026/06/20260603T123030Z.csv,2026-06-03 12:30:30+00:00,3876494c-cb72-451a-90cb-f5d2cb1fe551,BE,actual_offshore_wind_generation,771,2026-05-03T13:00:00Z,2026-06-03T11:00:00Z
2026-06-19T10:32:49Z,skipped_existing,,159018,data/updates/BE/actual_onshore_wind_generation/2026/06/20260603T123030Z.csv,/set/home/Transparency_plus/ingress/entsoe-realtime-data-github-archive/data-branch-work/data/updates/Belgium/actual_onshore_wind_generation/2026/06/20260603T123030Z.csv,2026-06-03 12:30:30+00:00,3876494c-cb72-451a-90cb-f5d2cb1fe551,BE,actual_onshore_wind_generation,743,2026-05-03T13:00:00Z,2026-06-03T11:00:00Z
