collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T03:30:00Z,2026-07-16T05:30:00+0200,927.522,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T03:30:00Z,2026-07-16T05:30:00+0200,3.672,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T03:45:00Z,2026-07-16T05:45:00+0200,863.819,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T03:45:00Z,2026-07-16T05:45:00+0200,3.358,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:00:00Z,2026-07-16T06:00:00+0200,851.634,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:00:00Z,2026-07-16T06:00:00+0200,3.192,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:15:00Z,2026-07-16T06:15:00+0200,898.687,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:15:00Z,2026-07-16T06:15:00+0200,3.215,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:30:00Z,2026-07-16T06:30:00+0200,961.377,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:30:00Z,2026-07-16T06:30:00+0200,4.144,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:45:00Z,2026-07-16T06:45:00+0200,974.737,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T04:45:00Z,2026-07-16T06:45:00+0200,4.193,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:00:00Z,2026-07-16T07:00:00+0200,950.242,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:00:00Z,2026-07-16T07:00:00+0200,4.156,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:15:00Z,2026-07-16T07:15:00+0200,869.259,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:15:00Z,2026-07-16T07:15:00+0200,3.765,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:30:00Z,2026-07-16T07:30:00+0200,842.579,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:30:00Z,2026-07-16T07:30:00+0200,3.813,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:45:00Z,2026-07-16T07:45:00+0200,830.796,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T05:45:00Z,2026-07-16T07:45:00+0200,3.361,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:00:00Z,2026-07-16T08:00:00+0200,818.795,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:00:00Z,2026-07-16T08:00:00+0200,3.174,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:15:00Z,2026-07-16T08:15:00+0200,834.388,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:15:00Z,2026-07-16T08:15:00+0200,3.367,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:30:00Z,2026-07-16T08:30:00+0200,843.779,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:30:00Z,2026-07-16T08:30:00+0200,2.836,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:45:00Z,2026-07-16T08:45:00+0200,844.582,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T06:45:00Z,2026-07-16T08:45:00+0200,2.616,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:00:00Z,2026-07-16T09:00:00+0200,899.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:00:00Z,2026-07-16T09:00:00+0200,2.074,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:15:00Z,2026-07-16T09:15:00+0200,879.206,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:15:00Z,2026-07-16T09:15:00+0200,1.95,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:30:00Z,2026-07-16T09:30:00+0200,857.139,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:30:00Z,2026-07-16T09:30:00+0200,1.366,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:45:00Z,2026-07-16T09:45:00+0200,917.183,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T07:45:00Z,2026-07-16T09:45:00+0200,2.141,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:00:00Z,2026-07-16T10:00:00+0200,915.667,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:00:00Z,2026-07-16T10:00:00+0200,2.422,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:15:00Z,2026-07-16T10:15:00+0200,889.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:15:00Z,2026-07-16T10:15:00+0200,2.632,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:30:00Z,2026-07-16T10:30:00+0200,903.275,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:30:00Z,2026-07-16T10:30:00+0200,2.957,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:45:00Z,2026-07-16T10:45:00+0200,983.563,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T08:45:00Z,2026-07-16T10:45:00+0200,3.438,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:00:00Z,2026-07-16T11:00:00+0200,1064.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:00:00Z,2026-07-16T11:00:00+0200,3.594,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:15:00Z,2026-07-16T11:15:00+0200,1038.778,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:15:00Z,2026-07-16T11:15:00+0200,3.254,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:30:00Z,2026-07-16T11:30:00+0200,1066.202,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:30:00Z,2026-07-16T11:30:00+0200,3.376,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:45:00Z,2026-07-16T11:45:00+0200,1143.188,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T09:45:00Z,2026-07-16T11:45:00+0200,4.044,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:00:00Z,2026-07-16T12:00:00+0200,1037.313,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:00:00Z,2026-07-16T12:00:00+0200,4.332,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:15:00Z,2026-07-16T12:15:00+0200,935.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:15:00Z,2026-07-16T12:15:00+0200,4.093,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:30:00Z,2026-07-16T12:30:00+0200,954.857,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:30:00Z,2026-07-16T12:30:00+0200,3.709,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:45:00Z,2026-07-16T12:45:00+0200,955.851,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T10:45:00Z,2026-07-16T12:45:00+0200,3.466,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:00:00Z,2026-07-16T13:00:00+0200,1029.223,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:00:00Z,2026-07-16T13:00:00+0200,3.589,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:15:00Z,2026-07-16T13:15:00+0200,1111.101,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:15:00Z,2026-07-16T13:15:00+0200,4.84,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:30:00Z,2026-07-16T13:30:00+0200,1199.098,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:30:00Z,2026-07-16T13:30:00+0200,4.65,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:45:00Z,2026-07-16T13:45:00+0200,1238.235,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T11:45:00Z,2026-07-16T13:45:00+0200,4.887,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:00:00Z,2026-07-16T14:00:00+0200,1243.207,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:00:00Z,2026-07-16T14:00:00+0200,4.873,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:15:00Z,2026-07-16T14:15:00+0200,1209.501,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:15:00Z,2026-07-16T14:15:00+0200,5.078,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:30:00Z,2026-07-16T14:30:00+0200,1257.308,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:30:00Z,2026-07-16T14:30:00+0200,3.775,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:45:00Z,2026-07-16T14:45:00+0200,1233.817,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T12:45:00Z,2026-07-16T14:45:00+0200,3.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:00:00Z,2026-07-16T15:00:00+0200,1270.392,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:00:00Z,2026-07-16T15:00:00+0200,3.935,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:15:00Z,2026-07-16T15:15:00+0200,1320.644,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:15:00Z,2026-07-16T15:15:00+0200,6.002,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:30:00Z,2026-07-16T15:30:00+0200,1290.838,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:30:00Z,2026-07-16T15:30:00+0200,5.131,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:45:00Z,2026-07-16T15:45:00+0200,1289.621,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T13:45:00Z,2026-07-16T15:45:00+0200,6.568,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:00:00Z,2026-07-16T16:00:00+0200,1317.738,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:00:00Z,2026-07-16T16:00:00+0200,6.504,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:15:00Z,2026-07-16T16:15:00+0200,1313.916,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:15:00Z,2026-07-16T16:15:00+0200,7.722,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:30:00Z,2026-07-16T16:30:00+0200,1189.668,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:30:00Z,2026-07-16T16:30:00+0200,4.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:45:00Z,2026-07-16T16:45:00+0200,1224.289,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T14:45:00Z,2026-07-16T16:45:00+0200,5.46,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T15:00:00Z,2026-07-16T17:00:00+0200,1220.507,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T15:00:00Z,2026-07-16T17:00:00+0200,5.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T15:15:00Z,2026-07-16T17:15:00+0200,1147.119,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-07T20:17:11Z
2026-08-07T20:14:16Z,2026-08-07T22:14:16+0200,9428ee74-4657-46b2-a3db-75889a79d732,2026-07-16T15:15:00Z,2026-07-16T17:15:00+0200,4.537,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-07T20:17:11Z
