collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T09:00:00Z,2026-08-31T11:00:00+0200,1996.4575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T10:00:00Z,2026-08-31T12:00:00+0200,1951.235,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T11:00:00Z,2026-08-31T13:00:00+0200,1874.5775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T12:00:00Z,2026-08-31T14:00:00+0200,1947.15,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T13:00:00Z,2026-08-31T15:00:00+0200,1867.0625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T14:00:00Z,2026-08-31T16:00:00+0200,1698.4675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T15:00:00Z,2026-08-31T17:00:00+0200,1286.33275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T16:00:00Z,2026-08-31T18:00:00+0200,1160.69825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T17:00:00Z,2026-08-31T19:00:00+0200,1324.5175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T18:00:00Z,2026-08-31T20:00:00+0200,1264.81275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T19:00:00Z,2026-08-31T21:00:00+0200,915.25575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T20:00:00Z,2026-08-31T22:00:00+0200,684.2835,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T21:00:00Z,2026-08-31T23:00:00+0200,426.486,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T22:00:00Z,2026-09-01T00:00:00+0200,326.812,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-08-31T23:00:00Z,2026-09-01T01:00:00+0200,394.80125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T00:00:00Z,2026-09-01T02:00:00+0200,376.96825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T01:00:00Z,2026-09-01T03:00:00+0200,353.46725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T02:00:00Z,2026-09-01T04:00:00+0200,278.5575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T03:00:00Z,2026-09-01T05:00:00+0200,228.22125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T04:00:00Z,2026-09-01T06:00:00+0200,216.77675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T05:00:00Z,2026-09-01T07:00:00+0200,168.53325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T06:00:00Z,2026-09-01T08:00:00+0200,162.947,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T07:00:00Z,2026-09-01T09:00:00+0200,194.35025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T08:00:00Z,2026-09-01T10:00:00+0200,149.96025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T09:00:00Z,2026-09-01T11:00:00+0200,142.79975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T10:00:00Z,2026-09-01T12:00:00+0200,166.91775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T11:00:00Z,2026-09-01T13:00:00+0200,141.0745,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T12:00:00Z,2026-09-01T14:00:00+0200,129.174,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T13:00:00Z,2026-09-01T15:00:00+0200,219.3845,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T14:00:00Z,2026-09-01T16:00:00+0200,251.35075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T15:00:00Z,2026-09-01T17:00:00+0200,271.32775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T16:00:00Z,2026-09-01T18:00:00+0200,346.25325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T17:00:00Z,2026-09-01T19:00:00+0200,327.0095,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T18:00:00Z,2026-09-01T20:00:00+0200,515.212,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T19:00:00Z,2026-09-01T21:00:00+0200,854.866,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T20:00:00Z,2026-09-01T22:00:00+0200,837.54125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T21:00:00Z,2026-09-01T23:00:00+0200,895.99925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T22:00:00Z,2026-09-02T00:00:00+0200,699.8435,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-01T23:00:00Z,2026-09-02T01:00:00+0200,580.72475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T00:00:00Z,2026-09-02T02:00:00+0200,452.385,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T01:00:00Z,2026-09-02T03:00:00+0200,368.7815,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T02:00:00Z,2026-09-02T04:00:00+0200,264.4015,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T03:00:00Z,2026-09-02T05:00:00+0200,196.95825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T04:00:00Z,2026-09-02T06:00:00+0200,76.30575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T05:00:00Z,2026-09-02T07:00:00+0200,78.83375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T06:00:00Z,2026-09-02T08:00:00+0200,297.26875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T08:00:00Z,2026-09-02T10:00:00+0200,167.1545,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T09:00:00Z,2026-09-02T11:00:00+0200,176.24775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T10:00:00Z,2026-09-02T12:00:00+0200,235.851,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T11:00:00Z,2026-09-02T13:00:00+0200,489.4595,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T12:00:00Z,2026-09-02T14:00:00+0200,555.224,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T13:00:00Z,2026-09-02T15:00:00+0200,1086.9005,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T14:00:00Z,2026-09-02T16:00:00+0200,1632.76725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T15:00:00Z,2026-09-02T17:00:00+0200,1578.887,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T16:00:00Z,2026-09-02T18:00:00+0200,1808.75375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T17:00:00Z,2026-09-02T19:00:00+0200,1918.83475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T18:00:00Z,2026-09-02T20:00:00+0200,1931.8865,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T19:00:00Z,2026-09-02T21:00:00+0200,1919.2675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T20:00:00Z,2026-09-02T22:00:00+0200,2102.06575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T21:00:00Z,2026-09-02T23:00:00+0200,2074.1625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T22:00:00Z,2026-09-03T00:00:00+0200,2088.0425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-02T23:00:00Z,2026-09-03T01:00:00+0200,2045.369,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T00:00:00Z,2026-09-03T02:00:00+0200,2038.83125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T01:00:00Z,2026-09-03T03:00:00+0200,2040.97825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T02:00:00Z,2026-09-03T04:00:00+0200,2070.668,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T03:00:00Z,2026-09-03T05:00:00+0200,2062.91225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T04:00:00Z,2026-09-03T06:00:00+0200,2099.1665,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T05:00:00Z,2026-09-03T07:00:00+0200,2097.8675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T06:00:00Z,2026-09-03T08:00:00+0200,1951.49625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T07:00:00Z,2026-09-03T09:00:00+0200,1938.291,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T08:00:00Z,2026-09-03T10:00:00+0200,2090.99025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T09:00:00Z,2026-09-03T11:00:00+0200,2083.01025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T10:00:00Z,2026-09-03T12:00:00+0200,1900.4575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T11:00:00Z,2026-09-03T13:00:00+0200,1815.1355,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T12:00:00Z,2026-09-03T14:00:00+0200,1865.22275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T13:00:00Z,2026-09-03T15:00:00+0200,1848.0605,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T14:00:00Z,2026-09-03T16:00:00+0200,1849.40475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T15:00:00Z,2026-09-03T17:00:00+0200,2008.1015,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T16:00:00Z,2026-09-03T18:00:00+0200,2112.0155,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T17:00:00Z,2026-09-03T19:00:00+0200,2119.369,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T18:00:00Z,2026-09-03T20:00:00+0200,2113.274,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
2026-09-03T21:03:47Z,2026-09-03T23:03:47+0200,9dcab7ac-2a0c-4083-824c-027b621db6f0,2026-09-03T19:00:00Z,2026-09-03T21:00:00+0200,2119.16175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-03T21:05:27Z
