collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T13:00:00Z,2026-09-22T15:00:00+0200,24.2475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T14:00:00Z,2026-09-22T16:00:00+0200,26.2575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T15:00:00Z,2026-09-22T17:00:00+0200,27.46,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T16:00:00Z,2026-09-22T18:00:00+0200,27.365,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T17:00:00Z,2026-09-22T19:00:00+0200,27.605,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T18:00:00Z,2026-09-22T20:00:00+0200,27.5275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T19:00:00Z,2026-09-22T21:00:00+0200,28.155,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T20:00:00Z,2026-09-22T22:00:00+0200,28.68,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T21:00:00Z,2026-09-22T23:00:00+0200,24.99,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T22:00:00Z,2026-09-23T00:00:00+0200,0.005,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-22T23:00:00Z,2026-09-23T01:00:00+0200,0.04825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T00:00:00Z,2026-09-23T02:00:00+0200,1.92675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T01:00:00Z,2026-09-23T03:00:00+0200,4.6365,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T02:00:00Z,2026-09-23T04:00:00+0200,7.51475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T03:00:00Z,2026-09-23T05:00:00+0200,27.094,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T04:00:00Z,2026-09-23T06:00:00+0200,31.251,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T05:00:00Z,2026-09-23T07:00:00+0200,51.99625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T06:00:00Z,2026-09-23T08:00:00+0200,36.60125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T07:00:00Z,2026-09-23T09:00:00+0200,25.26975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T08:00:00Z,2026-09-23T10:00:00+0200,20.42575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T09:00:00Z,2026-09-23T11:00:00+0200,45.5805,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T10:00:00Z,2026-09-23T12:00:00+0200,40.219,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T11:00:00Z,2026-09-23T13:00:00+0200,21.31975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T12:00:00Z,2026-09-23T14:00:00+0200,73.07075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T13:00:00Z,2026-09-23T15:00:00+0200,26.054,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T14:00:00Z,2026-09-23T16:00:00+0200,129.02725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T15:00:00Z,2026-09-23T17:00:00+0200,210.12975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T16:00:00Z,2026-09-23T18:00:00+0200,316.29425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T17:00:00Z,2026-09-23T19:00:00+0200,401.65375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T18:00:00Z,2026-09-23T20:00:00+0200,392.18075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T19:00:00Z,2026-09-23T21:00:00+0200,329.21675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T20:00:00Z,2026-09-23T22:00:00+0200,1110.87925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T21:00:00Z,2026-09-23T23:00:00+0200,1110.3055,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T22:00:00Z,2026-09-24T00:00:00+0200,1016.86775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-23T23:00:00Z,2026-09-24T01:00:00+0200,889.69175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T00:00:00Z,2026-09-24T02:00:00+0200,636.20125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T01:00:00Z,2026-09-24T03:00:00+0200,406.51875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T02:00:00Z,2026-09-24T04:00:00+0200,250.99975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T03:00:00Z,2026-09-24T05:00:00+0200,281.38525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T04:00:00Z,2026-09-24T06:00:00+0200,319.74875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T05:00:00Z,2026-09-24T07:00:00+0200,186.223,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T06:00:00Z,2026-09-24T08:00:00+0200,94.72825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T07:00:00Z,2026-09-24T09:00:00+0200,26.66425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T08:00:00Z,2026-09-24T10:00:00+0200,0.80325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T09:00:00Z,2026-09-24T11:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T10:00:00Z,2026-09-24T12:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T11:00:00Z,2026-09-24T13:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T12:00:00Z,2026-09-24T14:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T13:00:00Z,2026-09-24T15:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T14:00:00Z,2026-09-24T16:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T15:00:00Z,2026-09-24T17:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T16:00:00Z,2026-09-24T18:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T17:00:00Z,2026-09-24T19:00:00+0200,26.1955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T18:00:00Z,2026-09-24T20:00:00+0200,55.6125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T19:00:00Z,2026-09-24T21:00:00+0200,132.266,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T20:00:00Z,2026-09-24T22:00:00+0200,127.1975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T21:00:00Z,2026-09-24T23:00:00+0200,160.01425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T22:00:00Z,2026-09-25T00:00:00+0200,262.1955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-24T23:00:00Z,2026-09-25T01:00:00+0200,356.175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T00:00:00Z,2026-09-25T02:00:00+0200,421.18675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T01:00:00Z,2026-09-25T03:00:00+0200,445.758,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T02:00:00Z,2026-09-25T04:00:00+0200,387.65075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T03:00:00Z,2026-09-25T05:00:00+0200,268.54275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T04:00:00Z,2026-09-25T06:00:00+0200,173.094,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T05:00:00Z,2026-09-25T07:00:00+0200,140.49175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T06:00:00Z,2026-09-25T08:00:00+0200,130.388,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T07:00:00Z,2026-09-25T09:00:00+0200,71.58925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T08:00:00Z,2026-09-25T10:00:00+0200,76.1805,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T09:00:00Z,2026-09-25T11:00:00+0200,75.3715,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T10:00:00Z,2026-09-25T12:00:00+0200,118.8885,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T11:00:00Z,2026-09-25T13:00:00+0200,170.319,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T12:00:00Z,2026-09-25T14:00:00+0200,72.19675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T13:00:00Z,2026-09-25T15:00:00+0200,1.92175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T14:00:00Z,2026-09-25T16:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
2026-09-25T17:02:50Z,2026-09-25T19:02:50+0200,f33c874c-60ff-44eb-98aa-481ba1f10444,2026-09-25T15:00:00Z,2026-09-25T17:00:00+0200,0.0,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-25T17:04:49Z
