collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-17T18:00:00Z,2026-09-17T20:00:00+0200,485.35,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-17T19:00:00Z,2026-09-17T21:00:00+0200,943.845,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-17T20:00:00Z,2026-09-17T22:00:00+0200,1380.8475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-17T21:00:00Z,2026-09-17T23:00:00+0200,1475.92,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-17T22:00:00Z,2026-09-18T00:00:00+0200,1270.424,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-17T23:00:00Z,2026-09-18T01:00:00+0200,1275.2945,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T00:00:00Z,2026-09-18T02:00:00+0200,1382.0365,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T01:00:00Z,2026-09-18T03:00:00+0200,1183.39125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T02:00:00Z,2026-09-18T04:00:00+0200,786.87325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T03:00:00Z,2026-09-18T05:00:00+0200,638.00525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T04:00:00Z,2026-09-18T06:00:00+0200,675.91825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T05:00:00Z,2026-09-18T07:00:00+0200,636.732,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T06:00:00Z,2026-09-18T08:00:00+0200,722.16875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T07:00:00Z,2026-09-18T09:00:00+0200,829.15675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T08:00:00Z,2026-09-18T10:00:00+0200,779.39275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T09:00:00Z,2026-09-18T11:00:00+0200,819.90875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T10:00:00Z,2026-09-18T12:00:00+0200,951.18975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T11:00:00Z,2026-09-18T13:00:00+0200,1030.68025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T12:00:00Z,2026-09-18T14:00:00+0200,941.13575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T13:00:00Z,2026-09-18T15:00:00+0200,1210.13025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T14:00:00Z,2026-09-18T16:00:00+0200,1447.3045,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T15:00:00Z,2026-09-18T17:00:00+0200,2002.6685,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T16:00:00Z,2026-09-18T18:00:00+0200,2136.8555,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T17:00:00Z,2026-09-18T19:00:00+0200,2181.3145,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T18:00:00Z,2026-09-18T20:00:00+0200,2181.58,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T19:00:00Z,2026-09-18T21:00:00+0200,2181.04375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T20:00:00Z,2026-09-18T22:00:00+0200,2164.7955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T21:00:00Z,2026-09-18T23:00:00+0200,2164.042,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T22:00:00Z,2026-09-19T00:00:00+0200,2178.1545,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-18T23:00:00Z,2026-09-19T01:00:00+0200,2181.3215,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T00:00:00Z,2026-09-19T02:00:00+0200,2177.48425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T01:00:00Z,2026-09-19T03:00:00+0200,2169.759,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T02:00:00Z,2026-09-19T04:00:00+0200,2170.73425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T03:00:00Z,2026-09-19T05:00:00+0200,2163.53425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T04:00:00Z,2026-09-19T06:00:00+0200,2158.32475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T05:00:00Z,2026-09-19T07:00:00+0200,2157.75575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T06:00:00Z,2026-09-19T08:00:00+0200,2161.981,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T07:00:00Z,2026-09-19T09:00:00+0200,2151.97425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T08:00:00Z,2026-09-19T10:00:00+0200,2152.051,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T09:00:00Z,2026-09-19T11:00:00+0200,2154.943,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T10:00:00Z,2026-09-19T12:00:00+0200,2160.866,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T11:00:00Z,2026-09-19T13:00:00+0200,2167.203,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T12:00:00Z,2026-09-19T14:00:00+0200,2158.3065,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T13:00:00Z,2026-09-19T15:00:00+0200,2163.5735,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T14:00:00Z,2026-09-19T16:00:00+0200,2082.4955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T15:00:00Z,2026-09-19T17:00:00+0200,2165.17475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T16:00:00Z,2026-09-19T18:00:00+0200,2171.76975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T17:00:00Z,2026-09-19T19:00:00+0200,2167.03675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T18:00:00Z,2026-09-19T20:00:00+0200,2167.03775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T19:00:00Z,2026-09-19T21:00:00+0200,2167.894,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T20:00:00Z,2026-09-19T22:00:00+0200,2169.5955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T21:00:00Z,2026-09-19T23:00:00+0200,2160.7465,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T22:00:00Z,2026-09-20T00:00:00+0200,2154.91575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-19T23:00:00Z,2026-09-20T01:00:00+0200,2135.75075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T00:00:00Z,2026-09-20T02:00:00+0200,2039.20775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T01:00:00Z,2026-09-20T03:00:00+0200,1923.0895,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T02:00:00Z,2026-09-20T04:00:00+0200,1717.944,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T03:00:00Z,2026-09-20T05:00:00+0200,1020.812,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T04:00:00Z,2026-09-20T06:00:00+0200,999.80125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T05:00:00Z,2026-09-20T07:00:00+0200,1176.082,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T06:00:00Z,2026-09-20T08:00:00+0200,1386.1615,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T07:00:00Z,2026-09-20T09:00:00+0200,1365.41,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T08:00:00Z,2026-09-20T10:00:00+0200,1211.914,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T09:00:00Z,2026-09-20T11:00:00+0200,1304.68325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T10:00:00Z,2026-09-20T12:00:00+0200,1328.70825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T11:00:00Z,2026-09-20T13:00:00+0200,1178.9265,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T12:00:00Z,2026-09-20T14:00:00+0200,967.479,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T13:00:00Z,2026-09-20T15:00:00+0200,490.50825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T14:00:00Z,2026-09-20T16:00:00+0200,269.46875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T15:00:00Z,2026-09-20T17:00:00+0200,153.72225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T16:00:00Z,2026-09-20T18:00:00+0200,87.857,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T17:00:00Z,2026-09-20T19:00:00+0200,34.23325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T18:00:00Z,2026-09-20T20:00:00+0200,17.38625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
2026-09-20T20:36:27Z,2026-09-20T22:36:27+0200,da12ecb5-2002-408e-9166-9fec8aba33f6,2026-09-20T19:00:00Z,2026-09-20T21:00:00+0200,12.9625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-20T20:38:37Z
