collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T10:00:00Z,2026-09-07T12:00:00+0200,1083.4625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T11:00:00Z,2026-09-07T13:00:00+0200,926.515,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T12:00:00Z,2026-09-07T14:00:00+0200,1218.1925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T13:00:00Z,2026-09-07T15:00:00+0200,1822.71,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T14:00:00Z,2026-09-07T16:00:00+0200,2033.42,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T15:00:00Z,2026-09-07T17:00:00+0200,2027.9475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T16:00:00Z,2026-09-07T18:00:00+0200,2023.2325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T17:00:00Z,2026-09-07T19:00:00+0200,2004.875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T18:00:00Z,2026-09-07T20:00:00+0200,2030.395,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T19:00:00Z,2026-09-07T21:00:00+0200,2046.0275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T20:00:00Z,2026-09-07T22:00:00+0200,1995.4375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T21:00:00Z,2026-09-07T23:00:00+0200,2053.325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T22:00:00Z,2026-09-08T00:00:00+0200,2070.473,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-07T23:00:00Z,2026-09-08T01:00:00+0200,1807.85075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T00:00:00Z,2026-09-08T02:00:00+0200,1828.909,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T01:00:00Z,2026-09-08T03:00:00+0200,1507.4215,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T02:00:00Z,2026-09-08T04:00:00+0200,1205.366,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T03:00:00Z,2026-09-08T05:00:00+0200,893.91075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T04:00:00Z,2026-09-08T06:00:00+0200,714.60275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T05:00:00Z,2026-09-08T07:00:00+0200,597.01925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T06:00:00Z,2026-09-08T08:00:00+0200,699.2495,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T07:00:00Z,2026-09-08T09:00:00+0200,604.00075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T08:00:00Z,2026-09-08T10:00:00+0200,548.48575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T09:00:00Z,2026-09-08T11:00:00+0200,457.34875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T10:00:00Z,2026-09-08T12:00:00+0200,253.4625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T11:00:00Z,2026-09-08T13:00:00+0200,127.6875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T12:00:00Z,2026-09-08T14:00:00+0200,299.784,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T13:00:00Z,2026-09-08T15:00:00+0200,337.72775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T14:00:00Z,2026-09-08T16:00:00+0200,34.41075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T15:00:00Z,2026-09-08T17:00:00+0200,2.432,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T16:00:00Z,2026-09-08T18:00:00+0200,695.24625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T17:00:00Z,2026-09-08T19:00:00+0200,1356.21275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T18:00:00Z,2026-09-08T20:00:00+0200,1707.147,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T19:00:00Z,2026-09-08T21:00:00+0200,1828.5375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T20:00:00Z,2026-09-08T22:00:00+0200,1959.60025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T21:00:00Z,2026-09-08T23:00:00+0200,2040.328,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T22:00:00Z,2026-09-09T00:00:00+0200,2096.17525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-08T23:00:00Z,2026-09-09T01:00:00+0200,1865.7425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T00:00:00Z,2026-09-09T02:00:00+0200,1970.2175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T01:00:00Z,2026-09-09T03:00:00+0200,1924.826,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T02:00:00Z,2026-09-09T04:00:00+0200,1996.308,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T03:00:00Z,2026-09-09T05:00:00+0200,1936.888,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T04:00:00Z,2026-09-09T06:00:00+0200,1824.159,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T05:00:00Z,2026-09-09T07:00:00+0200,1768.662,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T06:00:00Z,2026-09-09T08:00:00+0200,1702.76125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T07:00:00Z,2026-09-09T09:00:00+0200,1631.76,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T08:00:00Z,2026-09-09T10:00:00+0200,1307.1025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T09:00:00Z,2026-09-09T11:00:00+0200,1189.6,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T10:00:00Z,2026-09-09T12:00:00+0200,967.77475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T11:00:00Z,2026-09-09T13:00:00+0200,952.8835,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T12:00:00Z,2026-09-09T14:00:00+0200,927.81925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T13:00:00Z,2026-09-09T15:00:00+0200,880.475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T14:00:00Z,2026-09-09T16:00:00+0200,592.27675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T15:00:00Z,2026-09-09T17:00:00+0200,319.98975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T16:00:00Z,2026-09-09T18:00:00+0200,362.62225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T17:00:00Z,2026-09-09T19:00:00+0200,224.7125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T18:00:00Z,2026-09-09T20:00:00+0200,229.708,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T19:00:00Z,2026-09-09T21:00:00+0200,164.7095,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T20:00:00Z,2026-09-09T22:00:00+0200,30.9035,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T21:00:00Z,2026-09-09T23:00:00+0200,0.436,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T22:00:00Z,2026-09-10T00:00:00+0200,0.002,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-09T23:00:00Z,2026-09-10T01:00:00+0200,0.002,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T00:00:00Z,2026-09-10T02:00:00+0200,0.1795,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T01:00:00Z,2026-09-10T03:00:00+0200,55.9875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T02:00:00Z,2026-09-10T04:00:00+0200,157.44175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T03:00:00Z,2026-09-10T05:00:00+0200,193.4575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T04:00:00Z,2026-09-10T06:00:00+0200,333.21475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T05:00:00Z,2026-09-10T07:00:00+0200,511.25775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T06:00:00Z,2026-09-10T08:00:00+0200,735.11475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T07:00:00Z,2026-09-10T09:00:00+0200,899.8725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T08:00:00Z,2026-09-10T10:00:00+0200,1012.853,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T09:00:00Z,2026-09-10T11:00:00+0200,1175.71125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T10:00:00Z,2026-09-10T12:00:00+0200,1028.51825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T11:00:00Z,2026-09-10T13:00:00+0200,608.9465,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T12:00:00Z,2026-09-10T14:00:00+0200,484.3875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T13:00:00Z,2026-09-10T15:00:00+0200,417.101,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T14:00:00Z,2026-09-10T16:00:00+0200,484.77775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T15:00:00Z,2026-09-10T17:00:00+0200,928.097,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T16:00:00Z,2026-09-10T18:00:00+0200,989.99475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
2026-09-10T19:06:11Z,2026-09-10T21:06:11+0200,2c734a07-02f1-48f4-bd2c-3fb86d519632,2026-09-10T17:00:00Z,2026-09-10T19:00:00+0200,1069.186,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-10T19:07:52Z
