collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-12T18:00:00Z,2026-09-12T20:00:00+0200,2115.78,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-12T19:00:00Z,2026-09-12T21:00:00+0200,2093.515,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-12T20:00:00Z,2026-09-12T22:00:00+0200,1915.715,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-12T21:00:00Z,2026-09-12T23:00:00+0200,1594.53,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-12T22:00:00Z,2026-09-13T00:00:00+0200,1250.44625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-12T23:00:00Z,2026-09-13T01:00:00+0200,1164.37625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T00:00:00Z,2026-09-13T02:00:00+0200,872.11275,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T01:00:00Z,2026-09-13T03:00:00+0200,660.5325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T02:00:00Z,2026-09-13T04:00:00+0200,600.298,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T03:00:00Z,2026-09-13T05:00:00+0200,605.063,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T04:00:00Z,2026-09-13T06:00:00+0200,462.90875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T05:00:00Z,2026-09-13T07:00:00+0200,407.16575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T06:00:00Z,2026-09-13T08:00:00+0200,248.217,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T07:00:00Z,2026-09-13T09:00:00+0200,193.63625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T08:00:00Z,2026-09-13T10:00:00+0200,420.9735,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T09:00:00Z,2026-09-13T11:00:00+0200,433.4015,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T10:00:00Z,2026-09-13T12:00:00+0200,345.192,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T11:00:00Z,2026-09-13T13:00:00+0200,255.38125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T12:00:00Z,2026-09-13T14:00:00+0200,227.666,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T13:00:00Z,2026-09-13T15:00:00+0200,296.827,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T14:00:00Z,2026-09-13T16:00:00+0200,271.8295,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T15:00:00Z,2026-09-13T17:00:00+0200,444.1895,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T16:00:00Z,2026-09-13T18:00:00+0200,512.329,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T17:00:00Z,2026-09-13T19:00:00+0200,190.6745,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T18:00:00Z,2026-09-13T20:00:00+0200,31.7285,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T19:00:00Z,2026-09-13T21:00:00+0200,3.40925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T20:00:00Z,2026-09-13T22:00:00+0200,1.173,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T21:00:00Z,2026-09-13T23:00:00+0200,1.173,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T22:00:00Z,2026-09-14T00:00:00+0200,1.72675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-13T23:00:00Z,2026-09-14T01:00:00+0200,1.173,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T00:00:00Z,2026-09-14T02:00:00+0200,1.173,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T01:00:00Z,2026-09-14T03:00:00+0200,4.954,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T02:00:00Z,2026-09-14T04:00:00+0200,4.8025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T03:00:00Z,2026-09-14T05:00:00+0200,18.47825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T04:00:00Z,2026-09-14T06:00:00+0200,70.006,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T05:00:00Z,2026-09-14T07:00:00+0200,229.0425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T06:00:00Z,2026-09-14T08:00:00+0200,254.29525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T07:00:00Z,2026-09-14T09:00:00+0200,342.64675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T08:00:00Z,2026-09-14T10:00:00+0200,268.26675,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T09:00:00Z,2026-09-14T11:00:00+0200,219.021,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T10:00:00Z,2026-09-14T12:00:00+0200,235.796,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T11:00:00Z,2026-09-14T13:00:00+0200,390.837,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T12:00:00Z,2026-09-14T14:00:00+0200,560.655,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T13:00:00Z,2026-09-14T15:00:00+0200,768.889,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T14:00:00Z,2026-09-14T16:00:00+0200,980.315,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T15:00:00Z,2026-09-14T17:00:00+0200,965.35625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T16:00:00Z,2026-09-14T18:00:00+0200,846.68975,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T17:00:00Z,2026-09-14T19:00:00+0200,918.5535,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T18:00:00Z,2026-09-14T20:00:00+0200,775.27925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T19:00:00Z,2026-09-14T21:00:00+0200,654.4185,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T20:00:00Z,2026-09-14T22:00:00+0200,570.46225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T21:00:00Z,2026-09-14T23:00:00+0200,401.462,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T22:00:00Z,2026-09-15T00:00:00+0200,257.36025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-14T23:00:00Z,2026-09-15T01:00:00+0200,214.48575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T00:00:00Z,2026-09-15T02:00:00+0200,214.606,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T01:00:00Z,2026-09-15T03:00:00+0200,339.64525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T02:00:00Z,2026-09-15T04:00:00+0200,431.0175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T03:00:00Z,2026-09-15T05:00:00+0200,523.37625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T04:00:00Z,2026-09-15T06:00:00+0200,543.41875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T05:00:00Z,2026-09-15T07:00:00+0200,453.23725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T06:00:00Z,2026-09-15T08:00:00+0200,381.3595,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T07:00:00Z,2026-09-15T09:00:00+0200,355.14725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T08:00:00Z,2026-09-15T10:00:00+0200,470.851,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T09:00:00Z,2026-09-15T11:00:00+0200,432.03525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T10:00:00Z,2026-09-15T12:00:00+0200,369.8745,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T11:00:00Z,2026-09-15T13:00:00+0200,519.73125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T12:00:00Z,2026-09-15T14:00:00+0200,768.955,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T13:00:00Z,2026-09-15T15:00:00+0200,999.926,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T14:00:00Z,2026-09-15T16:00:00+0200,817.6555,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T15:00:00Z,2026-09-15T17:00:00+0200,513.621,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T16:00:00Z,2026-09-15T18:00:00+0200,568.6805,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T17:00:00Z,2026-09-15T19:00:00+0200,575.91525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T18:00:00Z,2026-09-15T20:00:00+0200,314.41075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
2026-09-15T21:22:22Z,2026-09-15T23:22:22+0200,44f20838-4b7e-4201-a674-1cc338e31be6,2026-09-15T19:00:00Z,2026-09-15T21:00:00+0200,184.2775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-15T21:24:52Z
