collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T09:15:00Z,2026-05-11T11:15:00+0200,814.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T09:30:00Z,2026-05-11T11:30:00+0200,779.73,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T09:45:00Z,2026-05-11T11:45:00+0200,773.46,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T10:00:00Z,2026-05-11T12:00:00+0200,723.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T10:15:00Z,2026-05-11T12:15:00+0200,640.82,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T10:30:00Z,2026-05-11T12:30:00+0200,581.99,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T10:45:00Z,2026-05-11T12:45:00+0200,518.19,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T11:00:00Z,2026-05-11T13:00:00+0200,487.88,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T11:15:00Z,2026-05-11T13:15:00+0200,452.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T11:30:00Z,2026-05-11T13:30:00+0200,435.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T11:45:00Z,2026-05-11T13:45:00+0200,440.31,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T12:00:00Z,2026-05-11T14:00:00+0200,414.5,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T12:15:00Z,2026-05-11T14:15:00+0200,388.8,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T12:30:00Z,2026-05-11T14:30:00+0200,358.28,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T12:45:00Z,2026-05-11T14:45:00+0200,338.35,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T13:00:00Z,2026-05-11T15:00:00+0200,327.74,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T13:15:00Z,2026-05-11T15:15:00+0200,350.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T13:30:00Z,2026-05-11T15:30:00+0200,354.67,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T13:45:00Z,2026-05-11T15:45:00+0200,306.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T14:00:00Z,2026-05-11T16:00:00+0200,265.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T14:15:00Z,2026-05-11T16:15:00+0200,278.07,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T14:30:00Z,2026-05-11T16:30:00+0200,308.65,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T14:45:00Z,2026-05-11T16:45:00+0200,358.42,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T15:00:00Z,2026-05-11T17:00:00+0200,411.91,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T15:15:00Z,2026-05-11T17:15:00+0200,405.96,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T15:30:00Z,2026-05-11T17:30:00+0200,396.26,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T15:45:00Z,2026-05-11T17:45:00+0200,455.14,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T16:00:00Z,2026-05-11T18:00:00+0200,535.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T16:15:00Z,2026-05-11T18:15:00+0200,607.06,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T16:30:00Z,2026-05-11T18:30:00+0200,722.32,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T16:45:00Z,2026-05-11T18:45:00+0200,700.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T17:00:00Z,2026-05-11T19:00:00+0200,639.68,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T17:15:00Z,2026-05-11T19:15:00+0200,640.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T17:30:00Z,2026-05-11T19:30:00+0200,636.69,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T17:45:00Z,2026-05-11T19:45:00+0200,591.1,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T18:00:00Z,2026-05-11T20:00:00+0200,544.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T18:15:00Z,2026-05-11T20:15:00+0200,519.85,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T18:30:00Z,2026-05-11T20:30:00+0200,517.84,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T18:45:00Z,2026-05-11T20:45:00+0200,493.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T19:00:00Z,2026-05-11T21:00:00+0200,435.49,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T19:15:00Z,2026-05-11T21:15:00+0200,406.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T19:30:00Z,2026-05-11T21:30:00+0200,368.42,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T19:45:00Z,2026-05-11T21:45:00+0200,296.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T20:00:00Z,2026-05-11T22:00:00+0200,280.94,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T20:15:00Z,2026-05-11T22:15:00+0200,282.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T20:30:00Z,2026-05-11T22:30:00+0200,310.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T20:45:00Z,2026-05-11T22:45:00+0200,369.24,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T21:00:00Z,2026-05-11T23:00:00+0200,412.42,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T21:15:00Z,2026-05-11T23:15:00+0200,437.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T21:30:00Z,2026-05-11T23:30:00+0200,452.55,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T21:45:00Z,2026-05-11T23:45:00+0200,428.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T22:00:00Z,2026-05-12T00:00:00+0200,401.75,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T22:15:00Z,2026-05-12T00:15:00+0200,368.44,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T22:30:00Z,2026-05-12T00:30:00+0200,349.87,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T22:45:00Z,2026-05-12T00:45:00+0200,327.21,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T23:00:00Z,2026-05-12T01:00:00+0200,301.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T23:15:00Z,2026-05-12T01:15:00+0200,277.63,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T23:30:00Z,2026-05-12T01:30:00+0200,257.82,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-11T23:45:00Z,2026-05-12T01:45:00+0200,223.72,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T00:00:00Z,2026-05-12T02:00:00+0200,191.79,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T00:15:00Z,2026-05-12T02:15:00+0200,161.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T00:30:00Z,2026-05-12T02:30:00+0200,138.31,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T00:45:00Z,2026-05-12T02:45:00+0200,120.69,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T01:00:00Z,2026-05-12T03:00:00+0200,103.12,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T01:15:00Z,2026-05-12T03:15:00+0200,102.97,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T01:30:00Z,2026-05-12T03:30:00+0200,86.86,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T01:45:00Z,2026-05-12T03:45:00+0200,78.34,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T02:00:00Z,2026-05-12T04:00:00+0200,79.23,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T02:15:00Z,2026-05-12T04:15:00+0200,79.7,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T02:30:00Z,2026-05-12T04:30:00+0200,81.43,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T02:45:00Z,2026-05-12T04:45:00+0200,75.91,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T03:00:00Z,2026-05-12T05:00:00+0200,78.47,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T03:15:00Z,2026-05-12T05:15:00+0200,84.33,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T03:30:00Z,2026-05-12T05:30:00+0200,100.29,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T03:45:00Z,2026-05-12T05:45:00+0200,109.62,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T04:00:00Z,2026-05-12T06:00:00+0200,115.01,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T04:15:00Z,2026-05-12T06:15:00+0200,120.45,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T04:30:00Z,2026-05-12T06:30:00+0200,126.6,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T04:45:00Z,2026-05-12T06:45:00+0200,127.51,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T05:00:00Z,2026-05-12T07:00:00+0200,130.78,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T05:15:00Z,2026-05-12T07:15:00+0200,117.13,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T05:30:00Z,2026-05-12T07:30:00+0200,125.12,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T05:45:00Z,2026-05-12T07:45:00+0200,134.0,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T06:00:00Z,2026-05-12T08:00:00+0200,147.03,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T06:15:00Z,2026-05-12T08:15:00+0200,170.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T06:30:00Z,2026-05-12T08:30:00+0200,194.89,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T06:45:00Z,2026-05-12T08:45:00+0200,206.71,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T07:00:00Z,2026-05-12T09:00:00+0200,211.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T07:15:00Z,2026-05-12T09:15:00+0200,207.59,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T07:30:00Z,2026-05-12T09:30:00+0200,216.76,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T07:45:00Z,2026-05-12T09:45:00+0200,242.39,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T08:00:00Z,2026-05-12T10:00:00+0200,275.38,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T08:15:00Z,2026-05-12T10:15:00+0200,256.51,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T08:30:00Z,2026-05-12T10:30:00+0200,238.15,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T08:45:00Z,2026-05-12T10:45:00+0200,227.41,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
2026-06-06T19:02:24Z,2026-06-06T21:02:24+0200,073fa9e4-2f40-4386-a059-a1a279da6013,2026-05-12T09:00:00Z,2026-05-12T11:00:00+0200,218.92,MW,FR,FR,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-06-06T19:03:33Z
