collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T20:15:00Z,2026-09-14T22:15:00+0200,95.733,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T20:15:00Z,2026-09-14T22:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T20:30:00Z,2026-09-14T22:30:00+0200,93.305,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T20:30:00Z,2026-09-14T22:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T20:45:00Z,2026-09-14T22:45:00+0200,113.259,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T20:45:00Z,2026-09-14T22:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:00:00Z,2026-09-14T23:00:00+0200,132.255,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:00:00Z,2026-09-14T23:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:15:00Z,2026-09-14T23:15:00+0200,149.434,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:15:00Z,2026-09-14T23:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:30:00Z,2026-09-14T23:30:00+0200,157.625,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:30:00Z,2026-09-14T23:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:45:00Z,2026-09-14T23:45:00+0200,150.95,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T21:45:00Z,2026-09-14T23:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:00:00Z,2026-09-15T00:00:00+0200,148.623,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:00:00Z,2026-09-15T00:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:15:00Z,2026-09-15T00:15:00+0200,150.788,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:15:00Z,2026-09-15T00:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:30:00Z,2026-09-15T00:30:00+0200,147.267,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:30:00Z,2026-09-15T00:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:45:00Z,2026-09-15T00:45:00+0200,151.645,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T22:45:00Z,2026-09-15T00:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:00:00Z,2026-09-15T01:00:00+0200,159.766,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:00:00Z,2026-09-15T01:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:15:00Z,2026-09-15T01:15:00+0200,179.344,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:15:00Z,2026-09-15T01:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:30:00Z,2026-09-15T01:30:00+0200,181.181,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:30:00Z,2026-09-15T01:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:45:00Z,2026-09-15T01:45:00+0200,191.526,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-14T23:45:00Z,2026-09-15T01:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:00:00Z,2026-09-15T02:00:00+0200,209.319,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:00:00Z,2026-09-15T02:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:15:00Z,2026-09-15T02:15:00+0200,218.448,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:15:00Z,2026-09-15T02:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:30:00Z,2026-09-15T02:30:00+0200,223.369,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:30:00Z,2026-09-15T02:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:45:00Z,2026-09-15T02:45:00+0200,214.334,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T00:45:00Z,2026-09-15T02:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:00:00Z,2026-09-15T03:00:00+0200,214.564,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:00:00Z,2026-09-15T03:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:15:00Z,2026-09-15T03:15:00+0200,233.066,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:15:00Z,2026-09-15T03:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:30:00Z,2026-09-15T03:30:00+0200,254.878,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:30:00Z,2026-09-15T03:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:45:00Z,2026-09-15T03:45:00+0200,278.467,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T01:45:00Z,2026-09-15T03:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:00:00Z,2026-09-15T04:00:00+0200,285.628,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:00:00Z,2026-09-15T04:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:15:00Z,2026-09-15T04:15:00+0200,294.922,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:15:00Z,2026-09-15T04:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:30:00Z,2026-09-15T04:30:00+0200,304.65,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:30:00Z,2026-09-15T04:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:45:00Z,2026-09-15T04:45:00+0200,312.444,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T02:45:00Z,2026-09-15T04:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:00:00Z,2026-09-15T05:00:00+0200,307.261,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:00:00Z,2026-09-15T05:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:15:00Z,2026-09-15T05:15:00+0200,299.871,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:15:00Z,2026-09-15T05:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:30:00Z,2026-09-15T05:30:00+0200,302.299,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:30:00Z,2026-09-15T05:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:45:00Z,2026-09-15T05:45:00+0200,288.027,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T03:45:00Z,2026-09-15T05:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:00:00Z,2026-09-15T06:00:00+0200,289.219,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:00:00Z,2026-09-15T06:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:15:00Z,2026-09-15T06:15:00+0200,281.917,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:15:00Z,2026-09-15T06:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:30:00Z,2026-09-15T06:30:00+0200,286.887,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:30:00Z,2026-09-15T06:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:45:00Z,2026-09-15T06:45:00+0200,298.652,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T04:45:00Z,2026-09-15T06:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:00:00Z,2026-09-15T07:00:00+0200,298.659,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:00:00Z,2026-09-15T07:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:15:00Z,2026-09-15T07:15:00+0200,315.257,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:15:00Z,2026-09-15T07:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:30:00Z,2026-09-15T07:30:00+0200,311.735,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:30:00Z,2026-09-15T07:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:45:00Z,2026-09-15T07:45:00+0200,298.379,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T05:45:00Z,2026-09-15T07:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:00:00Z,2026-09-15T08:00:00+0200,278.435,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:00:00Z,2026-09-15T08:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:15:00Z,2026-09-15T08:15:00+0200,293.246,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:15:00Z,2026-09-15T08:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:30:00Z,2026-09-15T08:30:00+0200,298.643,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:30:00Z,2026-09-15T08:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:45:00Z,2026-09-15T08:45:00+0200,268.944,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T06:45:00Z,2026-09-15T08:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:00:00Z,2026-09-15T09:00:00+0200,252.137,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:00:00Z,2026-09-15T09:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:15:00Z,2026-09-15T09:15:00+0200,273.394,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:15:00Z,2026-09-15T09:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:30:00Z,2026-09-15T09:30:00+0200,276.803,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:30:00Z,2026-09-15T09:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:45:00Z,2026-09-15T09:45:00+0200,299.07,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-20T15:15:56Z
2026-09-20T15:14:32Z,2026-09-20T17:14:32+0200,c3908f94-e6d9-48f1-8b21-8aef36e265a1,2026-09-15T07:45:00Z,2026-09-15T09:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-20T15:15:56Z
