collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:00:00Z,2026-09-04T06:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:15:00Z,2026-09-04T06:15:00+0200,923.932,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:15:00Z,2026-09-04T06:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:30:00Z,2026-09-04T06:30:00+0200,922.423,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:30:00Z,2026-09-04T06:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:45:00Z,2026-09-04T06:45:00+0200,953.846,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T04:45:00Z,2026-09-04T06:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:00:00Z,2026-09-04T07:00:00+0200,971.381,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:00:00Z,2026-09-04T07:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:15:00Z,2026-09-04T07:15:00+0200,949.699,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:15:00Z,2026-09-04T07:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:30:00Z,2026-09-04T07:30:00+0200,958.414,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:30:00Z,2026-09-04T07:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:45:00Z,2026-09-04T07:45:00+0200,991.118,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T05:45:00Z,2026-09-04T07:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:00:00Z,2026-09-04T08:00:00+0200,962.612,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:00:00Z,2026-09-04T08:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:15:00Z,2026-09-04T08:15:00+0200,975.061,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:15:00Z,2026-09-04T08:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:30:00Z,2026-09-04T08:30:00+0200,975.687,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:30:00Z,2026-09-04T08:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:45:00Z,2026-09-04T08:45:00+0200,976.937,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T06:45:00Z,2026-09-04T08:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:00:00Z,2026-09-04T09:00:00+0200,974.635,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:00:00Z,2026-09-04T09:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:15:00Z,2026-09-04T09:15:00+0200,981.948,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:15:00Z,2026-09-04T09:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:30:00Z,2026-09-04T09:30:00+0200,1010.831,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:30:00Z,2026-09-04T09:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:45:00Z,2026-09-04T09:45:00+0200,1013.798,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T07:45:00Z,2026-09-04T09:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:00:00Z,2026-09-04T10:00:00+0200,702.824,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:00:00Z,2026-09-04T10:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:15:00Z,2026-09-04T10:15:00+0200,716.167,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:15:00Z,2026-09-04T10:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:30:00Z,2026-09-04T10:30:00+0200,682.878,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:30:00Z,2026-09-04T10:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:45:00Z,2026-09-04T10:45:00+0200,693.617,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T08:45:00Z,2026-09-04T10:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:00:00Z,2026-09-04T11:00:00+0200,693.631,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:00:00Z,2026-09-04T11:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:15:00Z,2026-09-04T11:15:00+0200,656.988,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:15:00Z,2026-09-04T11:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:30:00Z,2026-09-04T11:30:00+0200,615.224,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:30:00Z,2026-09-04T11:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:45:00Z,2026-09-04T11:45:00+0200,602.329,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T09:45:00Z,2026-09-04T11:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:00:00Z,2026-09-04T12:00:00+0200,597.962,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:00:00Z,2026-09-04T12:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:15:00Z,2026-09-04T12:15:00+0200,581.575,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:15:00Z,2026-09-04T12:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:30:00Z,2026-09-04T12:30:00+0200,534.822,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:30:00Z,2026-09-04T12:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:45:00Z,2026-09-04T12:45:00+0200,445.228,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T10:45:00Z,2026-09-04T12:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:00:00Z,2026-09-04T13:00:00+0200,459.123,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:00:00Z,2026-09-04T13:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:15:00Z,2026-09-04T13:15:00+0200,567.321,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:15:00Z,2026-09-04T13:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:30:00Z,2026-09-04T13:30:00+0200,600.662,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:30:00Z,2026-09-04T13:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:45:00Z,2026-09-04T13:45:00+0200,657.35,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T11:45:00Z,2026-09-04T13:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:00:00Z,2026-09-04T14:00:00+0200,611.772,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:00:00Z,2026-09-04T14:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:15:00Z,2026-09-04T14:15:00+0200,625.717,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:15:00Z,2026-09-04T14:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:30:00Z,2026-09-04T14:30:00+0200,608.668,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:30:00Z,2026-09-04T14:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:45:00Z,2026-09-04T14:45:00+0200,666.801,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T12:45:00Z,2026-09-04T14:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:00:00Z,2026-09-04T15:00:00+0200,649.279,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:00:00Z,2026-09-04T15:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:15:00Z,2026-09-04T15:15:00+0200,620.225,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:15:00Z,2026-09-04T15:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:30:00Z,2026-09-04T15:30:00+0200,583.489,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:30:00Z,2026-09-04T15:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:45:00Z,2026-09-04T15:45:00+0200,527.114,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T13:45:00Z,2026-09-04T15:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:00:00Z,2026-09-04T16:00:00+0200,516.007,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:00:00Z,2026-09-04T16:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:15:00Z,2026-09-04T16:15:00+0200,501.665,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:15:00Z,2026-09-04T16:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:30:00Z,2026-09-04T16:30:00+0200,497.813,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:30:00Z,2026-09-04T16:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:45:00Z,2026-09-04T16:45:00+0200,479.027,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T14:45:00Z,2026-09-04T16:45:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T15:00:00Z,2026-09-04T17:00:00+0200,824.601,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T15:00:00Z,2026-09-04T17:00:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T15:15:00Z,2026-09-04T17:15:00+0200,881.246,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T15:15:00Z,2026-09-04T17:15:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T15:30:00Z,2026-09-04T17:30:00+0200,916.2,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Aggregated,2026-09-09T23:26:12Z
2026-09-09T23:24:00Z,2026-09-10T01:24:00+0200,a5829e79-ba59-42d5-8d19-4a3a07fd4fde,2026-09-04T15:30:00Z,2026-09-04T17:30:00+0200,0.0,MW,NL,NL,actual_onshore_wind_generation,Wind Onshore | Actual Consumption,2026-09-09T23:26:12Z
